district,block,cluster,n_students,pct_mean,pct_sd,pct_floor,pct_p90,gender_gap_pp
Kolar,B0100 mulbagal,C2048 gudipalli,115,48.09,25.28,15.0,80.0,-1.32
Kolar,B0100 mulbagal,C2052 gummakallu,230,51.11,26.62,14.5,90.0,3.96
Kolar,B0100 mulbagal,C2066 h.gollahalli,293,38.38,24.08,10.0,75.0,0.93
Kolar,B0100 mulbagal,C2111 hebbani,333,40.51,23.88,10.0,75.0,3.1
Kolar,B0100 mulbagal,C2395 mallanayakanahalli,504,52.3,28.22,15.0,90.0,2.03
Kolar,B0100 mulbagal,C2439 mothakapalli,140,48.04,31.1,5.0,90.0,-2.61
Kolar,B0100 mulbagal,C2468 n.vaddahalli,173,38.5,24.08,5.0,70.0,7.48
Kolar,B0100 mulbagal,C2527 padmaghatta (urdu-2),125,46.72,25.68,10.0,80.0,10.84
Kolar,B0100 mulbagal,C2540 pitchaguntlahalli,261,53.14,24.62,20.0,85.0,-1.3
Kolar,B0100 mulbagal,C2549 rajendrahalli,108,48.75,25.15,15.0,81.5,-2.23
Kolar,B0100 mulbagal,C2680 thayalur,170,43.26,27.47,5.0,80.0,4.64
Kolar,B0100 mulbagal,C2682 thimmaravuthanahalli,129,40.7,25.53,10.0,75.0,-0.55
Kolar,B0131 srinivasapur,C0014 addagal,285,51.96,28.69,15.0,93.0,-2.88
Kolar,B0131 srinivasapur,C0092 arikunte,142,63.66,26.97,20.0,95.0,-2.22
Kolar,B0131 srinivasapur,C0278 byraganahalli,191,54.84,30.91,10.0,95.0,-6.72
Kolar,B0131 srinivasapur,C0290 chaldiganahalli,190,51.87,24.45,20.0,80.5,5.38
Kolar,B0131 srinivasapur,C0372 dalasanur,197,60.28,28.68,20.0,95.0,7.31
Kolar,B0131 srinivasapur,C0524 gownipalli,494,45.44,28.94,5.0,85.0,2.7
Kolar,B0131 srinivasapur,C0675 hodali,267,67.88,26.45,25.0,100.0,12.92
Kolar,B0131 srinivasapur,C0762 j thimmasandra,264,56.7,28.01,15.0,90.0,-1.78
Kolar,B0131 srinivasapur,C1038 kurigepalli,168,45.33,27.14,10.0,85.0,10.66
Kolar,B0131 srinivasapur,C1054 lakshmipura,538,49.13,28.56,10.0,85.0,7.12
Kolar,B0131 srinivasapur,C1055 lakshmisagara,354,53.28,26.24,15.0,85.0,4.13
Kolar,B0131 srinivasapur,C1158 mastenahalli,294,62.86,26.19,21.5,95.0,6.92
Kolar,B0131 srinivasapur,C1213 mudimadagu,195,44.74,29.31,5.0,83.0,-5.45
Kolar,B0131 srinivasapur,C1241 muttakapalli,380,46.83,28.8,5.0,85.0,-0.95
Kolar,B0131 srinivasapur,C1270 nambihalli,300,71.18,22.59,35.0,95.0,1.25
Kolar,B0131 srinivasapur,C1302 nelavanki,311,62.2,26.23,25.0,95.0,-4.56
Kolar,B0131 srinivasapur,C1368 pulugoorkote,386,41.39,31.99,2.5,90.0,-8.87
Kolar,B0131 srinivasapur,C1403 rayalpadu,301,50.1,27.81,10.0,85.0,-3.25
Kolar,B0131 srinivasapur,C1411 ronur,250,59.72,26.7,20.0,90.0,0.89
Kolar,B0131 srinivasapur,C1521 somayajalahalli,628,56.25,28.02,15.0,90.0,4.85
Kolar,B0131 srinivasapur,C1585 thadigol,285,63.02,26.95,20.0,95.0,-3.29
Kolar,B0131 srinivasapur,C1733 yaramvaripalli,252,49.92,26.73,15.0,85.0,6.43
Kolar,B0131 srinivasapur,C1741 yeldur,197,55.69,30.37,10.0,92.0,7.03
Kolar,B0131 srinivasapur,C2016 emmenatha,72,52.22,31.26,5.0,90.0,10.06
Kolar,B0151 k g f,C1850 bangartirupathi,253,55.36,24.43,20.0,85.0,2.7
Kolar,B0151 k g f,C1876 bethamangala (urdi-2),133,41.62,22.04,15.0,70.0,-0.6
Kolar,B0151 k g f,C1877 bethamangala,371,43.29,30.52,5.0,90.0,7.95
Kolar,B0151 k g f,C2036 ghattamadamangala,329,44.21,25.51,10.0,80.0,2.94
Kolar,B0151 k g f,C2199 jakkaarasanakuppa,196,51.02,28.97,15.0,90.0,8.57
Kolar,B0151 k g f,C2262 karadaguru,222,54.44,19.17,30.0,80.0,-3.04
Kolar,B0151 k g f,C2349 kyasamballi,490,34.95,25.12,5.0,70.5,-1.38
Kolar,B0151 k g f,C2467 n.g. hulkur,362,45.21,24.02,15.0,75.0,4.9
Kolar,B0151 k g f,C2523 oorgaumpet,109,49.59,22.2,15.0,80.0,4.59
Kolar,B0151 k g f,C2551 ramasagara,160,54.19,23.55,20.0,85.0,7.54
Kolar,B0151 k g f,C2651 sundarapalya,112,57.81,21.67,30.0,89.5,1.46
Kolar,B0151 k g f,C2657 t.gollahalli,265,45.53,26.53,10.0,85.0,0.28
Koppal,B0044 gangavathi,C0064 anegundi,1032,39.08,27.99,5.0,80.0,8.7
Koppal,B0044 gangavathi,C0172 basapattan,539,54.9,25.67,19.0,85.0,2.95
Koppal,B0044 gangavathi,C0269 budagumpa,1055,44.81,29.59,5.0,85.0,3.3
Koppal,B0044 gangavathi,C0291 challur,1198,46.49,27.81,10.0,85.0,1.57
Koppal,B0044 gangavathi,C0329 chikkadankanakal,744,46.58,25.51,10.0,80.0,4.69
Koppal,B0044 gangavathi,C0334 chikkajanthakal,1214,35.3,26.79,5.0,75.0,4.35
Koppal,B0044 gangavathi,C0657 hirejanthakal,383,39.43,26.62,5.0,80.0,-0.99
Koppal,B0044 gangavathi,C0718 hulihydar,950,38.69,26.33,5.0,75.0,-0.19
Koppal,B0044 gangavathi,C0754 islampur west,381,59.8,23.26,25.0,90.0,-0.21
Koppal,B0044 gangavathi,C0876 kanakagiri north,401,54.25,24.94,20.0,85.0,-9.65
Koppal,B0044 gangavathi,C0877 kanakagiri south,1364,42.42,25.01,10.0,75.0,0.33
Koppal,B0044 gangavathi,C0900 karatagi east,423,41.11,25.17,10.0,75.0,-3.49
Koppal,B0044 gangavathi,C0901 karatagi west,335,50.28,24.45,15.0,85.0,-0.88
Koppal,B0044 gangavathi,C0930 kesarahatti,1068,44.44,27.76,5.0,85.0,1.14
Koppal,B0044 gangavathi,C1144 marali,662,37.76,25.75,5.0,75.0,5.13
Koppal,B0044 gangavathi,C1234 musalapur,675,55.2,27.75,15.0,90.0,-0.44
Koppal,B0044 gangavathi,C1290 navali,867,50.34,25.58,15.0,85.0,-0.43
Koppal,B0044 gangavathi,C1501 siddapur,825,48.1,27.79,10.0,85.0,-0.72
Koppal,B0044 gangavathi,C1533 sriramanagar,726,43.75,26.47,10.0,80.0,8.73
Koppal,B0044 gangavathi,C1641 ulenoor,779,50.55,28.52,10.0,90.0,-4.04
Koppal,B0044 gangavathi,C1692 venkatagiri,862,45.1,27.49,5.0,80.0,0.73
Koppal,B0081 koppal,C0018 agalakera,924,53.36,26.99,15.0,90.0,-0.09
Koppal,B0081 koppal,C0032 alawandi,897,45.62,29.08,5.0,85.0,1.78
Koppal,B0081 koppal,C0214 betageri,1187,44.59,28.18,5.0,85.0,0.95
Koppal,B0081 koppal,C0218 bhahaddurbandi,697,52.35,26.69,15.0,90.0,0.27
Koppal,B0081 koppal,C0262 boodagumpa,1280,43.79,27.04,10.0,80.0,-0.16
Koppal,B0081 koppal,C0502 gingera,1366,49.81,26.59,15.0,85.0,1.7
Koppal,B0081 koppal,C0564 halageri,733,59.45,23.8,25.0,90.0,-2.06
Koppal,B0081 koppal,C0623 hasagal,1099,48.94,25.79,10.0,85.0,1.72
Koppal,B0081 koppal,C0665 hiresindhogi,890,40.95,27.88,5.0,80.0,3.86
Koppal,B0081 koppal,C0672 hitnal,976,48.48,28.04,10.0,85.0,3.21
Koppal,B0081 koppal,C0751 irakalagada,1067,51.05,25.91,15.0,85.0,-2.02
Koppal,B0081 koppal,C0918 kawalur,882,50.58,25.87,15.0,85.0,4.2
Koppal,B0081 koppal,C0941 kinnal(bhagyanagar),808,53.83,28.53,10.0,90.0,4.12
Koppal,B0081 koppal,C0973 kolur,705,55.44,27.42,15.0,90.0,0.99
Koppal,B0081 koppal,C1019 kukanapalli,801,58.22,24.51,25.0,90.0,-2.03
Koppal,B0081 koppal,C1033 kunikeri,330,47.98,24.67,15.0,80.0,2.38
Koppal,B0081 koppal,C1227 munerabada,797,51.35,27.05,15.0,85.0,7.95
Koppal,B0085 kuknoor,C0256 binnal,972,45.2,26.6,10.0,80.0,1.49
Koppal,B0085 kuknoor,C0756 itagi,721,47.91,28.07,10.0,85.0,2.1
Koppal,B0085 kuknoor,C1011 kudarimoti,1359,37.2,26.18,5.0,75.0,3.81
Koppal,B0085 kuknoor,C1020 kukanoor,1223,46.46,26.76,10.0,85.0,-2.68
Koppal,B0085 kuknoor,C1126 mangalore,449,49.57,25.55,15.0,80.0,-3.73
Koppal,B0085 kuknoor,C1565 talakal,1067,50.46,27.32,10.0,85.0,5.12
Koppal,B0085 kuknoor,C1715 yadiyapura,334,61.38,22.65,25.0,85.0,-6.54
Koppal,B0088 kustagi,C0012 adavibhavi,833,47.35,28.27,5.0,85.0,-3.24
Koppal,B0088 kustagi,C0244 bijakal,957,46.42,24.98,10.0,80.0,-2.65
Koppal,B0088 kustagi,C0289 chalageri,1036,47.15,26.02,10.0,85.0,-6.75
Koppal,B0088 kustagi,C0444 dotihal,791,48.12,25.81,10.0,80.0,-2.76
Koppal,B0088 kustagi,C0603 hanumanal,1733,46.34,26.6,10.0,85.0,-1.5
Koppal,B0088 kustagi,C0606 hanumasagar,929,58.86,25.85,20.0,90.0,-2.15
Koppal,B0088 kustagi,C0652 hiregonnagar,983,49.31,27.65,10.0,85.0,1.53
Koppal,B0088 kustagi,C0662 hiremannapur,1299,46.94,27.45,10.0,85.0,-1.03
Koppal,B0088 kustagi,C0717 hulgeri,1146,46.03,27.14,7.5,85.0,-2.1
Koppal,B0088 kustagi,C0765 j.gudadoor,441,57.12,26.5,15.0,90.0,0.38
Koppal,B0088 kustagi,C0800 jumalapur,724,46.82,25.18,10.0,80.0,-0.76
Koppal,B0088 kustagi,C0940 killarahatti,408,56.57,23.88,25.0,90.0,-4.2
Koppal,B0088 kustagi,C0989 koradakera,1324,42.33,27.03,5.0,80.0,-0.99
Koppal,B0088 kustagi,C1182 menedhal,699,43.48,26.07,5.0,80.0,1.89
Koppal,B0088 kustagi,C1207 mudenoor,543,49.13,27.96,6.0,85.0,1.84
Koppal,B0088 kustagi,C1314 nilogal,719,50.79,27.83,10.0,85.0,-6.37
Koppal,B0088 kustagi,C1441 sanganahal,368,53.89,23.54,20.0,85.0,0.86
Koppal,B0143 yelburga,C0150 bandi,1747,40.43,27.19,5.0,80.0,2.52
Koppal,B0143 yelburga,C0215 bevoor,1256,41.1,27.79,5.0,80.0,1.53
Koppal,B0143 yelburga,C0256 binnal,187,62.54,22.5,30.0,90.0,-0.08
Koppal,B0143 yelburga,C0335 chikkamyagiri,902,48.34,25.75,10.0,85.0,6.45
Koppal,B0143 yelburga,C0545 gunnal,1199,47.18,27.26,10.0,85.0,0.42
Koppal,B0143 yelburga,C0651 hirearalihalli,606,44.78,26.67,10.0,80.0,-1.61
Koppal,B0143 yelburga,C0666 hirevankalakunta,358,62.97,24.32,25.0,90.0,0.48
Koppal,B0143 yelburga,C1211 mudhol,1300,57.78,30.16,10.0,95.0,3.89
Koppal,B0143 yelburga,C1566 talakere,1068,46.4,28.96,5.0,85.0,-2.62
Koppal,B0143 yelburga,C1687 vajrabandi,773,43.4,26.63,10.0,80.0,2.44
Koppal,B0143 yelburga,C1738 yelaburga,931,47.99,28.02,10.0,85.0,3.9
Mandya,B0083 krishnaraja pet,C0136 balenahalli,5,79.0,11.4,68.0,88.0,-1.67
Mandya,B0090 maddur,C0074 annuru,579,50.73,26.86,15.0,86.0,-2.48
Mandya,B0090 maddur,C0212 besagara hally,376,60.82,26.4,22.5,90.0,11.79
Mandya,B0090 maddur,C0324 chikkaarasinakere,293,68.72,22.96,35.0,95.0,3.6
Mandya,B0090 maddur,C0642 hemmanahally,270,50.56,26.95,15.0,90.0,6.5
Mandya,B0090 maddur,C0807 k. honnalagere,440,55.0,26.3,15.0,90.0,3.05
Mandya,B0090 maddur,C0810 k.bellur,338,50.96,27.72,15.0,85.0,9.07
Mandya,B0090 maddur,C0931 kesthur,214,53.41,28.91,10.0,90.0,7.76
Mandya,B0090 maddur,C0987 koppa,91,67.86,22.82,35.0,95.0,11.94
Mandya,B0090 maddur,C1005 kowdale,261,56.3,25.26,15.0,90.0,8.8
Mandya,B0090 maddur,C1611 thorebommanahally,568,56.38,25.4,20.0,90.0,4.25
Mandya,B0090 maddur,C1755 abalavadi,132,58.98,24.71,25.0,90.0,0.44
Mandya,B0090 maddur,C2032 gejjalagere,379,50.4,28.11,15.0,90.0,4.65
Mandya,B0090 maddur,C2216 k.h. koppalu,80,56.19,26.81,15.0,90.0,-2.71
Mandya,B0090 maddur,C2217 k.k. hally,329,54.89,29.77,10.0,95.0,4.12
Mandya,B0090 maddur,C2374 madarahalli,293,50.6,27.48,15.0,90.0,4.99
Mandya,B0090 maddur,C2377 maddur,147,53.84,26.73,15.0,90.0,11.67
Mandya,B0090 maddur,C2394 mallanakuppe,139,52.19,26.74,15.0,90.0,-3.57
Mandya,B0090 maddur,C2472 nagarakere,353,53.2,25.86,20.0,85.0,1.96
Mandya,B0090 maddur,C2519 niluvagilu,257,49.59,26.59,10.0,80.0,9.63
Mandya,B0090 maddur,C2634 somanahalli,300,50.17,26.18,15.0,90.0,6.14
Mandya,B0090 maddur,C2844 hebbaralu,62,63.87,23.98,30.5,95.0,5.48
Mandya,B0093 malavally,C0107 b g pura,315,47.35,27.91,5.0,85.0,1.9
Mandya,B0093 malavally,C0153 bandur,385,57.43,27.63,15.0,90.0,7.54
Mandya,B0093 malavally,C0558 hadli,543,54.4,25.97,15.0,90.0,6.95
Mandya,B0093 malavally,C0565 halagur,453,64.05,25.18,25.0,95.0,3.67
Mandya,B0093 malavally,C0700 hosa hally,406,62.13,27.15,25.0,95.0,9.8
Mandya,B0093 malavally,C1102 malavally,84,43.21,26.36,11.5,85.0,11.04
Mandya,B0093 malavally,C1320 nitturu,341,57.65,25.71,25.0,90.0,5.29
Mandya,B0093 malavally,C1375 ragibommana hally,291,63.68,26.25,25.0,95.0,3.97
Mandya,B0093 malavally,C1557 t.kagepura,316,49.97,29.27,10.0,90.0,8.61
Mandya,B0093 malavally,C1868 belakavadi,317,50.74,27.55,10.0,85.0,2.62
Mandya,B0093 malavally,C1909 byadarahalli,290,52.93,25.38,19.5,85.0,7.22
Mandya,B0093 malavally,C1961 chottana halli,357,54.24,27.21,15.0,85.0,1.31
Mandya,B0093 malavally,C1964 d.halasa halli,333,52.52,25.86,20.0,90.0,1.54
Mandya,B0093 malavally,C2055 gundapura,285,47.23,27.39,10.0,85.0,0.11
Mandya,B0093 malavally,C2065 h. h. koppalu,453,49.53,23.94,15.0,80.0,4.81
Mandya,B0093 malavally,C2180 huskuru,351,53.9,25.79,20.0,85.0,5.92
Mandya,B0093 malavally,C2239 kalkuni,390,53.9,25.72,15.0,85.5,4.23
Mandya,B0093 malavally,C2298 kirugavalu,381,57.82,26.73,20.0,90.0,5.5
Mandya,B0093 malavally,C2351 kyathegowdanadoddi,343,52.46,26.66,15.0,89.0,2.5
Mandya,B0093 malavally,C2541 purigali,431,48.84,26.35,10.0,85.0,4.06
Mandya,B0093 malavally,C2560 ravani,439,54.16,27.04,20.0,90.0,3.59
Mandya,B0093 malavally,C2645 sujjaloor,216,51.44,24.08,20.0,85.0,2.37
Mandya,B0103 nagamangala,C0015 addihalli,130,59.27,25.31,25.0,90.0,7.33
Mandya,B0103 nagamangala,C0059 anchechittanahalli,308,66.28,25.51,25.0,95.0,6.81
Mandya,B0103 nagamangala,C0202 bellur,158,62.22,27.48,15.0,95.0,1.07
Mandya,B0103 nagamangala,C0232 bheemanahalli,213,58.15,29.68,15.0,95.0,8.38
Mandya,B0103 nagamangala,C0255 bindiganavile,108,61.62,23.04,30.0,90.0,-4.51
Mandya,B0103 nagamangala,C0258 bogadi,315,62.76,28.02,20.0,95.0,4.94
Mandya,B0103 nagamangala,C0267 brahmadevara hally,352,60.98,24.68,25.0,90.0,-1.8
Mandya,B0103 nagamangala,C0310 cheenya,274,65.42,24.43,26.5,93.5,1.97
Mandya,B0103 nagamangala,C0368 chunchanahalli,169,78.05,18.19,54.0,100.0,1.66
Mandya,B0103 nagamangala,C0386 devalapura,253,65.67,23.98,30.0,95.0,0.87
Mandya,B0103 nagamangala,C0393 devara mallanayakanahalli,181,63.7,28.71,20.0,95.0,5.35
Mandya,B0103 nagamangala,C0687 honakere,170,54.94,27.32,14.5,85.0,-0.89
Mandya,B0103 nagamangala,C0693 honnavara,269,65.3,24.52,30.0,90.0,2.65
Mandya,B0103 nagamangala,C0705 hosakki palya,259,62.22,24.14,25.0,90.0,-2.26
Mandya,B0103 nagamangala,C0818 kadaba hally,239,60.42,23.11,30.0,90.0,2.58
Mandya,B0103 nagamangala,C0894 karada hally,285,62.61,26.36,25.0,95.0,0.41
Mandya,B0103 nagamangala,C0986 koochahalli,220,71.93,20.88,40.0,95.0,3.55
Mandya,B0103 nagamangala,C1056 lalanakere,137,58.47,26.55,15.0,90.0,1.84
Mandya,B0103 nagamangala,C1133 mannahalli,309,54.43,24.67,20.0,85.0,0.35
Mandya,B0103 nagamangala,C1173 mayagonahalli,220,58.32,25.81,20.0,90.0,1.88
Mandya,B0103 nagamangala,C1244 mylarapattana,379,62.66,25.76,25.0,90.0,9.6
Mandya,B0103 nagamangala,C1303 nelligere,290,66.71,25.4,25.0,95.0,6.81
Mandya,B0103 nagamangala,C1341 palagrahara,173,63.5,23.45,30.0,90.0,2.57
Mandya,B0103 nagamangala,C1594 thattekere,273,61.3,22.1,35.0,90.0,-1.14
Mandya,B0103 nagamangala,C1808 arani,227,65.13,23.83,30.0,95.0,2.23
Mandya,B0103 nagamangala,C2470 nagamangala,171,50.85,27.11,10.0,85.0,0.87
Mandya,B0109 pandavapura,C0328 chikkabyadarahalli,353,61.35,25.56,25.0,90.0,0.15
Mandya,B0109 pandavapura,C0613 haravu,287,63.82,26.27,25.0,95.0,0.67
Mandya,B0109 pandavapura,C0771 jakkana hally,346,57.49,26.24,20.0,90.0,7.46
Mandya,B0109 pandavapura,C0915 katteri,599,65.66,22.57,30.0,90.0,4.85
Mandya,B0109 pandavapura,C1046 kyathana hally,265,69.02,24.55,30.0,95.0,4.0
Mandya,B0109 pandavapura,C1055 lakshmisagara,464,70.43,22.96,40.0,95.0,2.57
Mandya,B0109 pandavapura,C1130 manikyanahalli,423,62.03,25.77,25.0,95.0,1.39
Mandya,B0109 pandavapura,C1346 pandava pura,174,72.13,22.47,40.0,95.0,1.62
Mandya,B0109 pandavapura,C1545 sunka thonnuru,542,63.18,26.14,25.0,95.0,-0.46
Mandya,B0109 pandavapura,C1852 bannangadi,375,69.95,23.43,35.0,95.0,3.22
Mandya,B0109 pandavapura,C1953 chinakurali,230,54.04,28.27,14.5,90.0,5.14
Mandya,B0109 pandavapura,C2428 melu kote,195,57.15,24.71,22.0,90.0,4.05
Mandya,B0109 pandavapura,C2492 narayana pura,183,52.4,25.0,20.0,85.0,4.48
Mandya,B0109 pandavapura,C2544 ragimuddanahalli,438,58.4,27.34,20.0,90.0,4.9
Mandya,B0132 srirangapatna,C0080 arakere,714,51.91,31.24,5.0,90.0,11.49
Mandya,B0132 srirangapatna,C0116 baburayana koppalu,257,58.74,28.78,15.0,90.0,-0.71
Mandya,B0132 srirangapatna,C0376 darasaguppe,233,59.06,28.59,16.0,95.0,3.09
Mandya,B0132 srirangapatna,C0482 ganangooru,408,67.0,24.44,30.0,95.0,6.21
Mandya,B0132 srirangapatna,C0809 k. r. sagara,354,65.51,22.73,35.0,90.0,2.61
Mandya,B0132 srirangapatna,C0952 kodiyala,542,55.18,27.07,15.0,90.0,2.98
Mandya,B0132 srirangapatna,C1094 mahadevapura,529,52.03,26.26,15.0,85.0,-0.38
Mandya,B0132 srirangapatna,C1339 pala hally,472,65.21,27.73,20.0,95.0,8.69
Mandya,B0132 srirangapatna,C1535 srirangapatna,233,60.67,26.59,25.0,90.0,1.74
Mandya,B0132 srirangapatna,C1945 chikkankana hally,293,41.57,25.08,10.0,75.0,6.81
Mandya,B0148 h.d.kote,C0116 baburayana koppalu,108,52.73,27.64,15.0,90.0,1.76
Mandya,B0155 krishnaraja pet,C0614 hariharapura,339,47.85,25.66,15.0,81.0,3.57
Mandya,B0155 krishnaraja pet,C1701 vittalapura,272,54.5,27.44,10.5,90.0,2.03
Mandya,B0155 krishnaraja pet,C1773 akki hebbalu,495,50.69,26.59,15.0,85.0,9.97
Mandya,B0155 krishnaraja pet,C1791 anegola,243,52.24,27.46,15.0,90.0,4.2
Mandya,B0155 krishnaraja pet,C1839 balenahalli,333,49.76,26.58,10.0,85.0,2.89
Mandya,B0155 krishnaraja pet,C1849 bandihole,304,49.38,26.16,10.0,85.0,4.98
Mandya,B0155 krishnaraja pet,C1865 beeruvally,262,42.81,27.74,10.0,80.0,7.91
Mandya,B0155 krishnaraja pet,C1884 bharathipura cross,282,42.02,27.34,10.0,80.0,-4.25
Mandya,B0155 krishnaraja pet,C1905 bookana kere,491,50.57,26.57,15.0,85.0,4.12
Mandya,B0155 krishnaraja pet,C1968 dabbeghatta,251,59.92,24.66,25.0,90.0,-1.44
Mandya,B0155 krishnaraja pet,C2025 gandhinagara,456,50.23,25.97,15.0,85.0,5.08
Mandya,B0155 krishnaraja pet,C2028 ganjigere,281,45.89,28.47,5.0,85.0,4.23
Mandya,B0155 krishnaraja pet,C2101 haralahally,205,49.95,25.74,20.0,85.0,10.34
Mandya,B0155 krishnaraja pet,C2105 harirayanahalli,197,52.64,24.19,20.0,85.0,4.34
Mandya,B0155 krishnaraja pet,C2187 ikanahally,492,54.44,27.2,15.5,90.0,7.83
Mandya,B0155 krishnaraja pet,C2197 jagina kere,323,46.47,25.98,15.0,80.0,6.29
Mandya,B0155 krishnaraja pet,C2329 krishnaraja pet,211,52.54,26.68,15.0,85.0,-0.16
Mandya,B0155 krishnaraja pet,C2403 mandagere,226,49.14,27.06,10.0,85.0,-3.33
Mandya,B0155 krishnaraja pet,C2583 santhe bacha hally,127,52.05,26.64,18.0,85.0,4.89
Mandya,B0155 krishnaraja pet,C2605 shilanere,248,51.07,24.35,18.5,80.0,3.65
Mandya,B0155 krishnaraja pet,C2625 sindhaghatta,144,49.9,31.92,5.0,90.0,13.57
Mandya,B0155 krishnaraja pet,C2633 somana hally,233,58.84,25.22,20.0,85.0,11.11
Mandya,B0155 krishnaraja pet,C2673 tendekere,246,49.82,26.63,15.0,85.0,6.27
Mandya,B0158 mandya north,C0680 holalu,203,61.82,27.98,15.0,95.0,-6.66
Mandya,B0158 mandya north,C1827 baby,303,53.76,28.31,15.0,90.0,5.1
Mandya,B0158 mandya north,C1858 basaralu,221,53.28,25.41,15.0,85.0,-7.84
Mandya,B0158 mandya north,C1882 bevkal,254,50.16,25.34,15.0,85.0,-2.43
Mandya,B0158 mandya north,C1893 bilidegulu,368,69.06,21.02,35.0,90.0,6.79
Mandya,B0158 mandya north,C1927 chandagalu,486,54.29,25.8,20.0,87.5,3.55
Mandya,B0158 mandya north,C1999 doddagarudanahalli,366,52.84,24.84,20.0,85.0,5.2
Mandya,B0158 mandya north,C2002 doddakottagere,328,62.23,26.5,20.0,95.0,2.32
Mandya,B0158 mandya north,C2013 dudda,309,52.75,22.37,25.0,85.0,5.74
Mandya,B0158 mandya north,C2080 hallegere,128,69.22,23.24,33.5,95.0,10.12
Mandya,B0158 mandya north,C2209 jodihodaghatta,255,68.41,18.61,45.0,95.0,6.65
Mandya,B0158 mandya north,C2286 keelara,290,48.41,26.63,15.0,85.0,7.71
Mandya,B0158 mandya north,C2291 keregodu,189,53.49,24.98,19.0,85.0,9.01
Mandya,B0158 mandya north,C2461 muttegere,299,54.7,25.55,20.0,85.0,4.08
Mandya,B0158 mandya north,C2613 shivalli,278,55.29,26.86,15.0,90.0,5.38
Mandya,B0159 mandya south,C1746 yeliyur,370,53.03,27.36,15.0,90.0,-5.89
Mandya,B0159 mandya south,C2041 gopala pura,393,57.6,28.89,15.0,95.0,6.19
Mandya,B0159 mandya south,C2076 hale boodanooru,301,54.88,29.63,15.0,95.0,8.5
Mandya,B0159 mandya south,C2256 kannali,435,51.3,26.51,15.0,90.0,9.84
Mandya,B0159 mandya south,C2325 kothathi,365,60.79,27.04,20.0,95.0,-0.26
Mandya,B0159 mandya south,C2636 soonagahally,405,53.21,28.93,10.0,90.0,3.94
Mandya,B0159 mandya south,C2677 thagga hally,443,59.65,27.28,25.0,95.0,4.87
Mysuru,B0104 nanjanagud,C0252 biligere,94,49.1,30.54,5.0,90.0,18.66
Mysuru,B0104 nanjanagud,C0421 dodda kavalande,385,50.79,29.95,10.0,90.0,4.38
Mysuru,B0104 nanjanagud,C0638 heggadahalli,432,54.57,29.2,15.0,95.0,9.11
Mysuru,B0104 nanjanagud,C0643 hemmaragala,636,47.37,26.5,10.0,85.0,2.34
Mysuru,B0104 nanjanagud,C0720 hulimavu,730,57.04,25.79,20.0,90.0,6.36
Mysuru,B0104 nanjanagud,C0724 hullahalli,569,60.79,26.17,25.0,91.0,4.97
Mysuru,B0104 nanjanagud,C0843 kalale,484,51.06,26.13,15.0,85.0,7.51
Mysuru,B0104 nanjanagud,C1551 sutturu,401,48.07,29.3,5.0,85.0,9.25
Mysuru,B0104 nanjanagud,C1586 thagadur,529,44.05,32.43,5.0,90.0,-0.1
Mysuru,B0104 nanjanagud,C1591 thandava pura,564,56.42,24.5,20.0,85.0,6.69
Mysuru,B0104 nanjanagud,C1974 debur,482,56.76,28.46,15.0,90.0,1.89
Mysuru,B0104 nanjanagud,C2153 hosa kote,343,53.13,26.64,15.0,85.0,11.69
Mysuru,B0104 nanjanagud,C2332 kudlapura,293,40.34,31.83,0.0,90.0,6.47
Mysuru,B0104 nanjanagud,C2474 nagarle,412,61.48,26.14,25.0,95.0,10.36
Mysuru,B0104 nanjanagud,C2782 badanavalu,348,51.88,24.27,20.0,85.0,3.64
Mysuru,B0104 nanjanagud,C2790 bidaragudu,292,60.0,28.89,15.0,95.0,1.05
Mysuru,B0104 nanjanagud,C2807 dasanur,229,50.31,30.27,10.0,90.0,6.19
Mysuru,B0104 nanjanagud,C2811 devanuru,286,58.6,25.13,25.0,95.0,3.86
Mysuru,B0104 nanjanagud,C2813 devarayashettipura,143,57.27,33.42,10.0,95.0,1.23
Mysuru,B0104 nanjanagud,C2833 hadya,114,40.66,29.39,5.0,85.0,7.31
Mysuru,B0104 nanjanagud,C2845 hediyala,245,37.78,27.73,2.0,78.0,9.11
Mysuru,B0104 nanjanagud,C2853 hura,227,54.54,24.65,20.0,85.0,1.32
Mysuru,B0104 nanjanagud,C2868 kanenuru,316,58.2,26.33,20.0,90.0,4.5
Mysuru,B0104 nanjanagud,C2870 kappasoge,151,49.93,34.8,5.0,95.0,10.99
Mysuru,B0104 nanjanagud,C2872 kasuvina halli,191,48.32,27.24,10.0,85.0,4.04
Mysuru,B0133 t.n.pura,C0162 bannur,246,53.54,27.77,15.0,90.0,9.77
Mysuru,B0133 t.n.pura,C0283 c b hundi,385,51.86,30.48,15.0,90.0,-2.92
Mysuru,B0133 t.n.pura,C0319 chidaravalli,404,49.43,26.53,15.0,85.0,10.0
Mysuru,B0133 t.n.pura,C0934 kethupura,761,57.72,24.55,25.0,90.0,4.8
Mysuru,B0133 t.n.pura,C0946 kodagahalli,551,75.54,19.63,45.0,100.0,5.61
Mysuru,B0133 t.n.pura,C1106 maliyur,202,49.98,27.91,10.0,85.0,5.24
Mysuru,B0133 t.n.pura,C1200 mseehalli,254,67.89,25.28,31.5,95.0,0.2
