state,division,revenue_district,district,block,gram_panchayat,n_schools_4_6,n_schools_govt,enrolment_govt
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,ALAND,MUDDADAGA,7,7,604.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,ALAND,MUNNALLI,3,2,552.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,ALAND,NARONA,11,7,940.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,ALAND,NIMBAL,5,4,675.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,ALAND,NIMBARGA,10,7,974.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,ALAND,NIRGUDI,6,5,899.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,ALAND,PADASAVALI,5,4,552.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,ALAND,RUDRAWADI,7,6,659.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,ALAND,SARASAMBA,7,7,884.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,ALAND,SAVALESHWAR,6,5,711.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,ALAND,SIRACHAND,3,3,256.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,ALAND,SUNTNOOR,5,5,405.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,ALAND,TADAKAL,6,6,1004.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,ALAND,TADOL,5,5,486.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,ALAND,V.K.SALGAR,6,3,462.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,ALAND,YALSANGI,5,5,812.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,AINAPUR,16,13,1230.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,AINOLLI,6,5,500.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,ANWAR,4,4,197.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,CHANDANKERA,10,9,974.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,CHENGTA,15,14,968.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,CHIMANCHOD,16,12,1124.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,CHIMMAIDLAI,4,3,228.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,DEGALMADI,6,5,480.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,GADIKESHWAR,8,8,712.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,GARAGAPALLI,6,5,307.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,GARAMPALLI,7,6,377.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,GIDILINGADHALLI,15,14,560.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,HALCHER,7,6,408.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,HASARGUNDAGI,8,8,653.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,HOODEBEERANALLI,8,8,579.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,JATTUR,4,4,187.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,KARAKMUKALI,4,4,305.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,KARCHKHED,7,6,683.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,KEROLLI,4,4,273.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,KODLI,17,12,1275.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,KONCHAWARM,11,9,980.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,KUPANOOR,4,4,272.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,MEERIYAN,13,11,895.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,MOGHA,3,3,308.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,NAGAIDLAI,10,9,590.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,NIDGUNDA,13,10,1249.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,PASTAPUR,10,10,783.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,POULKPALLI,7,7,787.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,RATKAL,9,8,973.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,RUMMANGOD,4,4,486.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,SALEBEERANALLI,7,6,939.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,SALGARBASANTHPUR,12,11,521.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,SHADIPUR,13,13,885.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,SHIROLLI,5,4,396.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,SULEPET,16,6,1417.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,VENKTAPUR,8,8,319.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,ALOLLI,7,6,835.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,ALOOR B,3,3,819.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,ARANKAL,12,10,1434.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,AVARAD B,1,1,155.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,BEDSUR,1,1,11.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,BHAGODI,10,7,828.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,BHANKOR,13,8,728.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,BHIMALLI,2,2,464.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,BHIMNALLI,1,1,17.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,CHINCHOLI. H.,6,6,541.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,DANDOTI,7,6,1123.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,DHONGAON,2,2,607.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,DIGGANW,3,2,535.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,GONDGORTHI,7,7,968.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,GOTOR,9,9,619.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,HALKATTA,9,7,571.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,HEBALL,9,8,850.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,HONGOUNTTA,6,5,421.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,INGADGI,7,5,549.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,IVANI,5,5,456.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,KADBOR,7,6,493.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,KAMRWADI,6,6,277.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,KANDGOLL,3,3,260.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,KARDAL,6,6,760.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,KODADOUR,9,7,669.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,KOLLUR,4,3,559.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,KORWAR,9,7,1150.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,LADLAPUR,5,4,1161.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,MADBOL,4,4,347.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,MALGATTI,4,4,758.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,MARTOR,10,9,737.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,MOGALA,1,1,136.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,MUGALANAGAON,4,4,231.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,NALWAR,20,16,1775.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,PETSHERORO,2,2,218.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,RAJAPUR,6,5,572.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,RAMPURAHALLI,5,5,769.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,RAVOR,9,9,1796.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,SANNTI,5,5,535.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,SATNOR,5,4,524.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,SHELLAGI,4,4,262.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,TENGLI,6,6,546.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,TOSANHALLI [S],8,7,661.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,YAGAPUR,10,10,818.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA NORTH,ALGOOD,7,7,484.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA NORTH,AVARAD B,9,5,834.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA NORTH,BABALAD I K,4,4,487.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA NORTH,BHOPAL TEGNUR,5,5,800.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA NORTH,DONGARGAON,8,7,655.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA NORTH,HARASOOR,9,6,768.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA NORTH,HOLKUNDA,5,4,321.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA NORTH,JEEVANAGI,8,7,383.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA NORTH,KALAHANGARGA,8,4,719.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA NORTH,KALAMOOD,17,17,1221.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA NORTH,KINNI SADAK,9,7,455.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA NORTH,KUMASI,4,4,575.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA NORTH,KURIKOTA,10,8,436.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA NORTH,MAHAGAON,20,13,1787.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA NORTH,MARGUTTI,9,8,583.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA NORTH,NAGOOR,7,7,500.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA NORTH,OKALI,14,13,533.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA NORTH,SONTH,9,7,354.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA NORTH,TAJ SULTANPUR,12,7,805.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA SOUTH,BASAVAPATTANA,4,4,732.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA SOUTH,BHIMALLI,12,7,1663.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA SOUTH,FARATABAD,19,12,2065.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA SOUTH,FIROJABAD,6,5,695.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA SOUTH,HAGARAGA,11,6,655.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA SOUTH,HEROOR B,5,4,866.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA SOUTH,KADANI,5,4,290.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA SOUTH,KAVALAGA B,4,2,370.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA SOUTH,KHANADAL,13,10,1001.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA SOUTH,KUSNOOR,21,3,317.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA SOUTH,MELKUNDA B,6,5,665.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA SOUTH,MINAJAGI,7,5,610.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA SOUTH,NANDIKOOR,15,8,1535.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA SOUTH,NANDOOR K,14,9,792.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA SOUTH,PATTAN,10,9,1175.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA SOUTH,SANNUR,15,12,1581.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA SOUTH,SARADAGI (B),7,7,566.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA SOUTH,SAVALGI B,8,5,923.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA SOUTH,SIRASGI,19,9,740.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA SOUTH,SRINIVAS SARADGI,8,6,695.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,ALOOR,10,10,1218.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,ANDOLA,9,6,981.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,ANKALGA,10,7,1071.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,ARALGUNDAGI,7,6,1850.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,BALBATTI,7,7,967.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,BALUNDAGI,3,2,764.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,BILWAR,13,11,1412.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,BIRIYAL B.,10,10,1068.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,GANWAR,7,6,808.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,GUDUR S.A.,6,6,553.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,HARNOOR,4,4,805.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,HARVAL,4,3,325.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,HIPPARGA.S.N.,2,2,560.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,HULLURA,3,3,736.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,IJERI,8,6,1088.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,ITGA,7,7,748.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,JERATGI,9,5,928.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,KACHAPURA,3,3,501.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,KADKOL,9,8,1042.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,KALLAHANGARGA,5,4,647.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,KALLUR.K,7,6,835.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,KARKIHALLI,10,8,749.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,KELLUR,9,4,587.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,KOLKUR,7,5,986.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,KUDI,12,11,673.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,KUKNOOR,4,3,524.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,KURALGERA,5,5,1171.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,MADARI,4,4,656.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,MAGANGERA,3,3,1288.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,MALLI,5,3,645.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,MANDEVAL,8,5,1073.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,NARIBOL,5,5,905.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,NEDALAGI,6,6,1163.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,NELOGI,6,5,1231.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,RANJANGI,7,7,791.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,SATHKHED,2,2,353.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,SONN,2,2,601.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,SUMBAD,7,4,535.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,WADGERA,6,4,676.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,YALGOD,6,5,800.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,YALVAR,13,10,1300.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,SEDAM,ADAKI,10,8,604.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,SEDAM,BATAGERA.K,6,6,641.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,SEDAM,BENAKANAHALLI,4,4,439.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,SEDAM,CHANDAPUR,5,5,358.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,SEDAM,DUGNOOR,5,5,782.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,SEDAM,HANDARKI,5,4,654.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,SEDAM,ITKAL,8,8,665.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,SEDAM,JAKANPALLI,9,9,613.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,SEDAM,KANAGADDA,8,6,377.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,SEDAM,KODLA,8,6,1007.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,SEDAM,KOLKUNDA,6,5,800.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,SEDAM,KUKKUNDA,6,6,505.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,SEDAM,KURKUNTA,8,7,573.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,SEDAM,LINGAMPALLI,14,14,545.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,SEDAM,MADANA,8,8,519.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,SEDAM,MADKAL,7,7,324.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,SEDAM,MALKHED,20,13,1241.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,SEDAM,MEDAK,7,6,672.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,SEDAM,MOTAKPALLI,11,10,505.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,SEDAM,MUDHOL,11,8,1300.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,SEDAM,NEELHALLI,8,8,894.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,SEDAM,RANJOL,6,6,403.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,SEDAM,RIBBANPALLI,8,8,641.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,SEDAM,SINDANMADU,9,9,655.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,SEDAM,TELKUR,7,7,449.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,SEDAM,UOODGI,9,7,1080.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,SEDAM,YADAGA,8,8,854.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,AGOLI,3,3,808.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,ANEGUNDI,9,8,594.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,BARAGUR,5,4,582.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,BASAPATTANA,11,9,1046.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,BASARIHAL,4,4,843.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,BENNUR,6,6,817.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,BEVINAL,7,6,503.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,BOODGUMPA,9,6,551.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,CHALLUR,4,3,412.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,CHIKKABENAKAL,12,12,2881.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,CHIKKADHANAKANAKAL,6,5,587.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,CHIKKAJANTHAKAL,12,9,910.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,CHIKKAMADINAL,9,9,1523.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,DHANAPUR,5,4,517.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,GOURIPUR,5,5,1121.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,GUNDUR,9,6,750.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,HANAVAL,7,5,460.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,HERUR,5,5,666.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,HIREKHEDA,7,7,1312.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,HOSAKERA,5,5,352.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,HULIHAIDER,12,11,1813.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,HULKIHAL,8,7,695.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,JANGAMAR KALGUDI,4,2,421.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,JIRAL,4,4,560.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,KARADONA,8,8,1084.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,KESARAHATTI,11,10,1302.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,MAILAPUR,6,5,807.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,MALLAPUR,3,3,475.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,MARALI,7,5,808.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,MARLANAHALLI,9,6,437.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,MUSALAPUR,10,9,1249.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,MUSHTUR,7,6,295.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,NAVALI,13,10,1324.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,SANAPUR,5,4,248.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,SANGAPUR,9,6,735.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,SIDDAPUR,13,9,1647.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,SRIRAMNAGAR,13,8,670.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,SULEKAL,5,5,1324.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,ULENUR,5,4,757.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,VADDARAHATTI,13,8,1048.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,VENKATAGIRI,13,8,1442.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,YERADONA,9,7,632.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,KOPPAL,AGALAKERA,5,4,447.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,KOPPAL,ALAVANDI,12,9,866.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,KOPPAL,BAHADDURBANDI,7,7,1394.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,KOPPAL,BANDIHARLAPUR,6,6,1120.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,KOPPAL,BETAGERI,4,4,714.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,KOPPAL,BEVINAHALLI,4,3,570.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,KOPPAL,BISARALLI,5,4,665.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,KOPPAL,BOCHANAHALLI,5,5,894.0
