state,division,revenue_district,district,block,academic_year,n_schools_4_6,n_schools_govt,pct_govt_schools,pct_private_schools,pct_rural_schools,enrolment_all,enrolment_govt,teachers_govt,ptr_govt,pct_female_teachers_govt,pct_teachers_graduate_plus_govt,pct_sch_electricity_govt,pct_sch_library_govt,pct_sch_playground_govt,pct_sch_tapwater_functional_govt,pct_sch_internet_govt,pct_sch_computer_lab_govt,pct_sch_ramps_govt,pct_sch_reading_corner_govt,pct_sch_handwash_meal_govt,pct_sch_kannada_medium_govt,pct_sch_preprimary_govt,girls_func_toilets_per_school_govt,good_classrooms_per_school_govt,acad_inspections_per_school_govt,crc_coordinators_per_school_govt,smc_meetings_per_school_govt,mean_instruction_days_govt,avg_govt_school_size
KARNATAKA,Mysuru,Chikkamagaluru,CHIKKAMANGALURU,TARIKERE,2024-25,252,219,86.9,13.1,86.51,17938.0,9747.0,695.0,14.02,43.45,50.79,99.09,100.0,54.79,96.35,23.74,8.22,75.34,94.06,89.04,87.21,8.96,1.13,3.41,0.75,8.1,6.06,225.24,44.5
KARNATAKA,Bengaluru,Chitradurga,CHITRADURGA,CHALLAKERE,2024-25,435,388,89.2,10.8,82.76,42248.0,27851.0,1311.0,21.24,47.44,59.65,95.62,99.48,65.98,96.39,55.67,5.67,95.88,93.04,88.92,93.56,4.8,1.32,3.06,0.75,6.38,4.61,235.13,71.8
KARNATAKA,Bengaluru,Chitradurga,CHITRADURGA,CHITRADURGA,2024-25,424,340,80.19,19.81,75.0,59034.0,26444.0,1325.0,19.96,59.85,55.92,100.0,100.0,60.59,98.53,83.53,11.47,98.82,95.59,84.71,89.12,9.37,1.29,3.41,0.89,9.71,5.14,231.39,77.8
KARNATAKA,Bengaluru,Chitradurga,CHITRADURGA,HIRIYUR,2024-25,361,325,90.03,9.97,87.53,30332.0,19285.0,1054.0,18.3,51.14,63.28,97.54,99.38,65.23,93.85,40.62,9.23,95.69,95.38,88.62,91.69,12.1,1.23,2.41,0.71,7.11,5.95,235.14,59.3
KARNATAKA,Bengaluru,Chitradurga,CHITRADURGA,HOLALKERE,2024-25,261,231,88.51,11.49,92.72,22377.0,12523.0,730.0,17.15,40.55,51.78,99.13,100.0,51.52,94.81,65.8,15.58,93.51,77.49,86.15,93.07,9.91,1.12,2.89,0.62,7.26,4.79,215.81,54.2
KARNATAKA,Bengaluru,Chitradurga,CHITRADURGA,HOSADURGA,2024-25,348,317,91.09,8.91,93.68,24441.0,14527.0,924.0,15.72,45.67,43.07,98.42,100.0,44.79,97.16,58.36,4.73,99.05,93.69,78.23,95.27,6.17,1.25,2.66,0.71,6.98,4.28,234.17,45.8
KARNATAKA,Bengaluru,Chitradurga,CHITRADURGA,MOLAKALMUR,2024-25,174,148,85.06,14.94,85.63,21879.0,17021.0,510.0,33.37,43.33,65.69,97.97,99.32,52.03,99.32,79.73,7.43,95.95,90.54,77.03,91.22,7.75,1.46,3.59,2.26,6.85,4.34,233.97,115.0
KARNATAKA,Mysuru,Dakshina Kannada,DAKSHINA KANNADA,BANTWAL,2024-25,308,247,80.19,19.81,87.01,59194.0,27009.0,1034.0,26.12,78.24,66.25,100.0,100.0,90.69,81.78,95.95,13.77,97.98,99.6,100.0,97.98,14.52,2.77,5.51,0.87,4.69,6.2,237.06,109.3
KARNATAKA,Mysuru,Dakshina Kannada,DAKSHINA KANNADA,BELTHANGADY,2024-25,239,202,84.52,15.48,96.65,36001.0,20239.0,864.0,23.42,72.34,71.88,100.0,100.0,98.51,95.54,86.63,9.41,99.5,99.5,100.0,98.51,5.56,2.36,4.38,1.1,5.12,6.66,238.53,100.2
KARNATAKA,Mysuru,Dakshina Kannada,DAKSHINA KANNADA,MANGALURU NORTH,2024-25,207,119,57.49,42.51,22.71,63690.0,15319.0,529.0,28.96,85.44,63.71,100.0,100.0,90.76,97.48,92.44,34.45,100.0,100.0,100.0,96.64,14.41,2.82,6.24,2.67,6.36,6.75,231.41,128.7
KARNATAKA,Mysuru,Dakshina Kannada,DAKSHINA KANNADA,MANGALURU SOUTH,2024-25,219,134,61.19,38.81,50.68,65506.0,16541.0,580.0,28.52,87.07,62.41,100.0,100.0,88.06,93.28,91.04,21.64,100.0,99.25,100.0,93.28,9.52,3.39,5.51,1.23,6.02,6.37,236.49,123.4
KARNATAKA,Mysuru,Dakshina Kannada,DAKSHINA KANNADA,MOODABIDRE,2024-25,97,74,76.29,23.71,68.04,19534.0,6074.0,287.0,21.16,86.76,63.41,100.0,100.0,94.59,85.14,87.84,13.51,98.65,100.0,100.0,98.65,9.59,1.97,4.54,0.97,4.88,7.42,234.81,82.1
KARNATAKA,Mysuru,Dakshina Kannada,DAKSHINA KANNADA,PUTTUR,2024-25,242,196,80.99,19.01,86.78,41772.0,18990.0,837.0,22.69,79.33,70.85,100.0,100.0,100.0,79.59,93.88,22.45,100.0,99.49,100.0,98.98,10.88,2.52,4.18,0.78,4.93,9.34,238.04,96.9
KARNATAKA,Mysuru,Dakshina Kannada,DAKSHINA KANNADA,SULLIA,2024-25,165,144,87.27,12.73,91.52,17350.0,9415.0,485.0,19.41,83.09,67.63,100.0,100.0,97.92,79.17,88.19,11.11,98.61,99.31,100.0,99.31,5.59,2.0,3.26,0.61,4.58,8.49,231.54,65.4
KARNATAKA,Bengaluru,Davanagere,DAVANAGERE,CHANNAGIRI,2024-25,362,297,82.04,17.96,93.92,34635.0,19159.0,1047.0,18.3,39.54,51.58,98.99,100.0,71.04,97.64,14.14,8.75,91.25,57.58,65.99,85.52,6.6,1.29,3.77,1.57,8.67,3.74,227.25,64.5
KARNATAKA,Bengaluru,Davanagere,DAVANAGERE,DAVANAGERE(N),2024-25,270,181,67.04,32.96,50.0,41969.0,18862.0,849.0,22.22,56.42,51.35,97.79,100.0,88.95,90.61,25.41,19.34,88.95,53.04,87.29,84.53,8.0,1.34,4.99,2.15,10.17,5.48,227.65,104.2
KARNATAKA,Bengaluru,Davanagere,DAVANAGERE,DAVANAGERE(S),2024-25,322,180,55.9,44.1,50.93,65865.0,15424.0,751.0,20.54,53.53,50.6,98.33,100.0,83.89,97.22,22.22,15.56,93.33,47.22,80.0,90.0,14.37,1.46,4.52,0.88,8.63,4.33,238.39,85.7
KARNATAKA,Bengaluru,Davanagere,DAVANAGERE,HARIHARA,2024-25,238,165,69.33,30.67,60.08,31419.0,17676.0,800.0,22.1,53.0,58.25,97.58,100.0,96.97,95.15,19.39,10.3,98.79,72.73,92.73,81.21,25.79,1.57,5.21,1.68,9.04,5.95,235.36,107.1
KARNATAKA,Bengaluru,Davanagere,DAVANAGERE,HONNALI,2024-25,262,224,85.5,14.5,87.02,24889.0,16994.0,848.0,20.04,39.62,62.15,97.77,100.0,86.16,95.09,16.96,9.38,98.21,45.09,85.71,86.61,12.9,1.33,3.92,3.73,10.77,6.56,235.67,75.9
KARNATAKA,Bengaluru,Davanagere,DAVANAGERE,JAGALUR,2024-25,221,199,90.05,9.95,91.4,20329.0,14712.0,666.0,22.09,42.79,56.76,100.0,100.0,57.29,97.99,10.05,8.04,100.0,61.81,91.96,91.96,1.6,1.08,3.1,1.04,9.9,6.05,227.95,73.9
KARNATAKA,Belagavi,Dharwad,DHARWAD,DHARWAD,2024-25,209,181,86.6,13.4,93.3,37807.0,30485.0,1108.0,27.51,67.15,72.83,98.34,97.79,69.61,97.24,30.94,12.71,87.29,93.92,90.61,80.66,3.55,1.95,5.61,1.1,5.87,5.23,235.76,168.4
KARNATAKA,Belagavi,Dharwad,DHARWAD,DHARWAD CITY,2024-25,177,104,58.76,41.24,0.0,56480.0,25322.0,749.0,33.81,63.95,72.36,100.0,95.19,69.23,95.19,28.85,18.27,75.0,87.5,93.27,73.08,26.67,2.66,7.5,1.32,8.67,5.18,234.88,243.5
KARNATAKA,Belagavi,Dharwad,DHARWAD,HDMC,2024-25,267,134,50.19,49.81,0.0,95153.0,29695.0,986.0,30.12,69.98,66.23,97.76,97.01,55.97,92.54,22.39,20.15,79.85,85.82,85.07,67.16,8.66,2.6,8.18,1.31,6.93,4.46,237.05,221.6
KARNATAKA,Belagavi,Dharwad,DHARWAD,HUBLI,2024-25,196,128,65.31,34.69,62.76,39799.0,20920.0,756.0,27.67,69.71,67.33,99.22,98.44,64.06,94.53,18.75,8.59,82.03,94.53,84.38,80.47,9.76,1.73,6.45,0.71,6.65,5.86,241.16,163.4
KARNATAKA,Belagavi,Dharwad,DHARWAD,KALGHATAGI,2024-25,145,128,88.28,11.72,87.59,20722.0,17765.0,608.0,29.22,58.55,75.82,97.66,96.09,73.44,100.0,17.19,6.25,91.41,94.53,89.84,92.19,3.23,1.77,4.55,1.03,6.16,5.41,235.06,138.8
KARNATAKA,Belagavi,Dharwad,DHARWAD,KUNDAGOL,2024-25,129,108,83.72,16.28,89.15,18306.0,15037.0,545.0,27.59,47.34,73.39,100.0,95.37,59.26,99.07,16.67,8.33,96.3,88.89,76.85,81.48,4.85,1.46,6.02,0.72,7.37,4.08,211.36,139.2
KARNATAKA,Belagavi,Dharwad,DHARWAD,NAVALGUND,2024-25,149,120,80.54,19.46,67.11,21712.0,15572.0,578.0,26.94,50.87,59.86,98.33,95.0,80.0,94.17,24.17,6.67,92.5,81.67,63.33,81.67,2.68,1.44,5.58,0.69,5.26,3.73,237.0,129.8
KARNATAKA,Belagavi,Gadag,GADAG,GADAG CITY,2024-25,127,78,61.42,38.58,0.0,26108.0,10785.0,399.0,27.03,62.66,64.41,98.72,100.0,69.23,91.03,93.59,19.23,97.44,97.44,87.18,76.92,7.14,2.08,6.83,1.23,6.79,3.92,222.88,138.3
KARNATAKA,Belagavi,Gadag,GADAG,GADAG RURAL,2024-25,150,121,80.67,19.33,90.67,25020.0,17286.0,665.0,25.99,54.44,61.95,100.0,100.0,81.82,90.08,81.82,15.7,99.17,99.17,90.91,84.3,7.63,1.41,5.65,0.83,8.63,4.95,226.42,142.9
KARNATAKA,Belagavi,Gadag,GADAG,MUNDARAGI,2024-25,129,111,86.05,13.95,80.62,20713.0,16560.0,577.0,28.7,43.5,74.0,100.0,100.0,69.37,90.99,40.54,14.41,96.4,93.69,87.39,83.78,4.9,1.52,6.05,1.19,8.22,4.18,235.35,149.2
KARNATAKA,Belagavi,Gadag,GADAG,NARAGUND,2024-25,83,61,73.49,26.51,67.47,13431.0,9017.0,321.0,28.09,41.43,60.75,100.0,100.0,70.49,98.36,90.16,11.48,98.36,96.72,96.72,88.52,8.47,1.21,7.18,0.56,3.85,3.23,229.22,147.8
KARNATAKA,Belagavi,Gadag,GADAG,RON,2024-25,223,179,80.27,19.73,70.85,35127.0,28321.0,934.0,30.32,42.18,66.6,99.44,100.0,83.8,97.77,98.88,12.29,99.44,94.97,96.09,84.92,7.78,1.59,6.23,0.84,6.91,4.49,233.39,158.2
KARNATAKA,Belagavi,Gadag,GADAG,SHIRHATTI,2024-25,192,153,79.69,20.31,71.88,27489.0,19956.0,716.0,27.87,43.16,57.96,99.35,100.0,79.74,95.42,94.77,11.11,98.04,98.69,96.73,87.58,6.9,1.29,5.76,1.46,14.07,5.76,230.36,130.4
KARNATAKA,Mysuru,Hassan,HASSAN,ALUR,2024-25,157,146,92.99,7.01,94.9,7318.0,4210.0,327.0,12.87,54.74,59.63,97.95,100.0,54.11,99.32,8.9,10.27,91.1,99.32,100.0,96.58,4.93,1.79,2.7,1.09,16.82,8.08,234.51,28.8
KARNATAKA,Mysuru,Hassan,HASSAN,ARAKALAGUDU,2024-25,319,294,92.16,7.84,92.48,17620.0,9948.0,669.0,14.87,46.04,52.47,100.0,100.0,54.08,98.64,10.88,1.36,99.32,100.0,100.0,93.2,5.92,1.26,2.51,1.47,15.98,10.13,239.13,33.8
KARNATAKA,Mysuru,Hassan,HASSAN,ARASIKERE,2024-25,431,384,89.1,10.9,91.88,27727.0,13703.0,1063.0,12.89,50.8,48.82,98.7,100.0,37.24,96.61,14.58,5.21,86.98,98.96,87.24,93.49,10.88,1.17,2.23,0.46,9.52,4.75,236.85,35.7
KARNATAKA,Mysuru,Hassan,HASSAN,BELUR,2024-25,298,273,91.61,8.39,92.62,16500.0,8867.0,661.0,13.41,49.92,57.64,98.53,100.0,56.04,98.17,37.73,3.66,90.11,97.44,97.44,93.04,4.12,1.28,2.25,0.74,6.81,5.58,232.59,32.5
KARNATAKA,Mysuru,Hassan,HASSAN,CHANNARAYAPATNA,2024-25,402,348,86.57,13.43,92.29,25623.0,10026.0,805.0,12.45,50.68,42.61,100.0,100.0,54.89,98.28,14.66,7.18,84.77,94.83,92.24,95.69,2.64,1.23,2.03,0.93,9.19,6.26,233.05,28.8
KARNATAKA,Mysuru,Hassan,HASSAN,HASSAN,2024-25,457,368,80.53,19.47,73.3,48570.0,14197.0,1001.0,14.18,64.54,55.14,97.83,100.0,66.58,96.74,24.18,7.61,89.4,97.83,94.02,93.21,9.17,1.25,2.48,0.78,11.02,5.46,233.17,38.6
KARNATAKA,Mysuru,Hassan,HASSAN,HOLENARASIPURA,2024-25,287,265,92.33,7.67,90.94,16660.0,9781.0,665.0,14.71,43.76,43.31,99.62,100.0,53.21,98.87,20.75,1.89,95.47,100.0,100.0,93.21,0.79,1.41,2.62,0.91,19.22,6.68,240.35,36.9
KARNATAKA,Mysuru,Hassan,HASSAN,SAKALESHAPURA,2024-25,182,159,87.36,12.64,89.56,11841.0,5943.0,368.0,16.15,65.76,68.48,95.6,100.0,73.58,94.34,6.92,2.52,82.39,97.48,95.6,93.71,5.19,1.37,2.75,0.65,6.7,7.37,231.99,37.4
KARNATAKA,Belagavi,Haveri,HAVERI,BYADAGI,2024-25,136,118,86.76,13.24,78.68,18745.0,13797.0,554.0,24.9,51.08,70.76,99.15,98.31,82.2,94.07,19.49,12.71,93.22,90.68,92.37,80.51,6.19,1.28,4.85,1.7,8.85,5.28,225.44,116.9
KARNATAKA,Belagavi,Haveri,HAVERI,HANAGAL,2024-25,285,245,85.96,14.04,91.23,35076.0,27885.0,1020.0,27.34,42.65,77.16,98.37,99.18,75.51,97.14,22.86,11.43,90.61,95.1,96.33,74.29,9.91,1.3,3.88,1.29,4.85,4.08,233.4,113.8
KARNATAKA,Belagavi,Haveri,HAVERI,HAVERI,2024-25,248,188,75.81,24.19,72.58,43511.0,27313.0,981.0,27.84,49.24,65.34,98.4,97.34,71.81,97.87,21.28,13.83,89.36,90.96,97.87,76.6,13.56,1.32,5.3,0.68,6.16,3.74,226.16,145.3
KARNATAKA,Belagavi,Haveri,HAVERI,HIREKERUR,2024-25,245,218,88.98,11.02,92.24,25828.0,19013.0,902.0,21.08,40.13,59.87,99.08,98.17,65.14,95.41,16.06,7.8,85.32,94.04,94.04,75.23,4.29,1.26,3.83,1.2,6.51,4.34,227.83,87.2
KARNATAKA,Belagavi,Haveri,HAVERI,RANNEBENNUR,2024-25,298,220,73.83,26.17,70.13,48966.0,26074.0,1094.0,23.83,51.92,62.43,99.09,95.45,65.91,95.45,21.82,10.45,85.0,92.27,93.18,82.73,10.33,1.51,4.67,1.28,5.62,3.61,222.78,118.5
KARNATAKA,Belagavi,Haveri,HAVERI,SAVANUR,2024-25,148,121,81.76,18.24,78.38,24086.0,17628.0,565.0,31.2,38.76,74.87,100.0,100.0,66.12,97.52,20.66,12.4,96.69,96.69,95.87,72.73,9.48,1.4,4.63,0.98,6.6,5.4,230.48,145.7
KARNATAKA,Belagavi,Haveri,HAVERI,SHIGGOAN,2024-25,206,177,85.92,14.08,77.67,28313.0,21976.0,732.0,30.02,49.86,71.72,99.44,99.44,74.58,93.22,22.03,12.43,92.66,96.61,96.61,72.32,8.98,1.4,4.82,1.42,8.63,6.08,236.04,124.2
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,AFZALPUR,2024-25,270,188,69.63,30.37,84.44,40555.0,29103.0,908.0,32.05,34.47,48.79,95.21,89.36,55.85,73.94,15.43,12.77,78.19,74.47,56.38,83.51,27.53,1.22,4.78,0.86,3.71,1.78,220.8,154.8
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,ALAND,2024-25,366,288,78.69,21.31,84.43,45158.0,33512.0,1192.0,28.11,42.28,55.29,95.83,97.22,54.86,82.29,18.06,8.68,69.44,66.32,65.28,83.68,6.14,1.25,4.9,1.32,4.49,2.23,227.46,116.4
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHINCHOLI,2024-25,345,289,83.77,16.23,91.88,34312.0,25867.0,764.0,33.86,39.27,61.91,90.31,96.89,73.7,83.04,9.0,5.54,85.47,91.35,53.29,84.43,9.32,1.2,4.36,0.46,3.85,2.64,233.58,89.5
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,CHITTAPUR,2024-25,416,323,77.64,22.36,70.43,56337.0,38795.0,1355.0,28.63,61.03,60.37,96.28,91.95,47.37,85.45,18.27,8.05,76.16,60.06,58.2,81.42,6.62,1.57,5.06,0.87,4.05,2.24,229.93,120.1
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA NORTH,2024-25,565,265,46.9,53.1,33.45,102940.0,33385.0,1208.0,27.64,64.24,54.06,93.21,93.58,50.19,68.3,20.38,9.06,75.47,67.55,63.4,71.7,24.11,1.74,6.32,0.81,3.65,1.8,225.4,126.0
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,GULBARGA SOUTH,2024-25,407,210,51.6,48.4,52.09,76092.0,28740.0,1078.0,26.66,65.31,55.29,97.62,100.0,66.19,66.19,16.19,7.14,82.86,56.19,63.81,81.9,6.5,1.71,5.93,0.89,5.64,1.66,217.56,136.9
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,JEWARGI,2024-25,355,258,72.68,27.32,77.46,50332.0,40833.0,1056.0,38.67,38.26,67.42,98.06,95.74,55.04,62.4,21.71,6.98,93.02,75.58,57.75,82.95,4.53,1.23,5.04,0.58,3.85,2.22,230.49,158.3
KARNATAKA,Kalaburagi,Kalaburagi,KALBURGI,SEDAM,2024-25,287,244,85.02,14.98,85.71,31322.0,22336.0,744.0,30.02,51.08,65.19,91.8,97.54,34.84,87.3,9.02,4.92,80.33,56.56,66.39,80.33,12.77,1.26,4.46,0.86,6.89,3.36,231.94,91.5
KARNATAKA,Mysuru,Kodagu,KODAGU,MADIKERI,2024-25,157,124,78.98,21.02,88.54,18604.0,7146.0,418.0,17.1,81.58,62.92,100.0,100.0,87.9,74.19,23.39,16.94,92.74,96.77,96.77,95.97,4.17,2.21,4.33,1.0,3.77,5.32,231.68,57.6
KARNATAKA,Mysuru,Kodagu,KODAGU,SOMAVARPET,2024-25,186,147,79.03,20.97,93.55,25084.0,9036.0,539.0,16.76,67.35,65.68,100.0,100.0,100.0,99.32,17.69,17.01,100.0,100.0,100.0,95.92,5.0,2.33,4.37,1.12,7.59,6.71,227.91,61.5
KARNATAKA,Mysuru,Kodagu,KODAGU,VIRAJPET,2024-25,176,131,74.43,25.57,93.18,22483.0,8430.0,394.0,21.4,76.14,69.8,97.71,100.0,96.18,76.34,32.82,14.5,97.71,97.71,100.0,95.42,3.12,2.37,4.34,1.29,6.45,6.95,234.59,64.4
KARNATAKA,Bengaluru,Kolar,KOLAR,BANGARAPETE,2024-25,304,254,83.55,16.45,87.5,25183.0,10918.0,639.0,17.09,59.94,55.71,99.61,99.21,25.98,90.94,12.2,3.94,72.83,92.52,79.13,93.31,1.61,1.4,2.32,1.81,5.76,4.71,234.13,43.0
KARNATAKA,Bengaluru,Kolar,KOLAR,K G F,2024-25,258,196,75.97,24.03,73.64,27166.0,8595.0,470.0,18.29,66.38,55.32,97.96,100.0,23.47,91.33,18.88,4.08,55.1,94.39,70.92,87.24,2.6,1.46,2.72,1.91,6.57,4.57,236.67,43.9
KARNATAKA,Bengaluru,Kolar,KOLAR,KOLAR,2024-25,500,390,78.0,22.0,77.2,47498.0,16671.0,1142.0,14.6,62.26,50.0,100.0,100.0,41.79,91.28,26.41,6.41,70.77,93.85,83.85,85.64,3.42,1.3,2.91,2.37,7.6,5.51,237.02,42.7
KARNATAKA,Bengaluru,Kolar,KOLAR,MALUR,2024-25,364,320,87.91,12.09,92.31,30455.0,12982.0,822.0,15.79,54.01,52.31,99.06,99.69,31.87,96.56,45.62,6.56,62.19,95.31,90.0,91.25,7.01,1.48,2.62,1.69,6.44,5.58,232.94,40.6
KARNATAKA,Bengaluru,Kolar,KOLAR,MULBAGAL,2024-25,441,388,87.98,12.02,88.44,27385.0,15513.0,960.0,16.16,52.81,60.62,97.68,99.74,30.67,96.65,24.74,4.9,59.54,93.56,83.25,88.66,3.43,1.26,2.24,2.07,6.98,4.7,235.3,40.0
KARNATAKA,Bengaluru,Kolar,KOLAR,SRINIVASAPUR,2024-25,332,288,86.75,13.25,94.28,22202.0,9554.0,715.0,13.36,46.71,50.49,98.96,98.61,31.94,95.49,10.42,5.9,55.21,90.62,79.17,91.32,3.57,1.59,2.39,1.18,5.38,4.26,235.16,33.2
KARNATAKA,Kalaburagi,Koppal,KOPPAL,GANGAVATHI,2024-25,467,348,74.52,25.48,70.24,78337.0,49220.0,1157.0,42.54,45.29,75.97,93.97,95.4,62.07,91.95,19.83,8.33,77.59,90.23,91.38,88.79,12.69,1.51,4.22,0.72,4.56,3.88,231.09,141.4
KARNATAKA,Kalaburagi,Koppal,KOPPAL,KOPPAL,2024-25,355,254,71.55,28.45,74.93,68707.0,46064.0,1329.0,34.66,45.9,72.31,97.24,94.88,59.06,94.49,18.9,6.3,87.4,87.8,91.34,87.8,20.17,1.52,5.27,0.58,5.47,3.52,232.97,181.4
KARNATAKA,Kalaburagi,Koppal,KOPPAL,KUSTAGI,2024-25,287,238,82.93,17.07,80.84,49497.0,43075.0,1064.0,40.48,40.51,70.77,93.7,92.86,55.04,93.28,22.69,9.66,82.77,87.39,84.03,91.18,3.08,1.53,5.98,0.53,3.7,2.83,225.88,181.0
KARNATAKA,Kalaburagi,Koppal,KOPPAL,YELBURGA,2024-25,271,219,80.81,19.19,84.87,48467.0,41805.0,1093.0,38.25,37.97,68.71,95.43,94.06,52.97,96.8,71.23,11.87,93.61,88.58,73.97,89.95,4.5,1.74,6.58,1.37,4.45,3.31,229.55,190.9
KARNATAKA,Mysuru,Mandya,MANDYA,KRISHNARAJA PET,2024-25,348,314,90.23,9.77,94.25,20112.0,12086.0,769.0,15.72,37.45,50.46,98.73,100.0,66.24,100.0,11.78,5.73,99.36,94.9,92.36,95.22,3.59,1.31,2.39,0.41,7.14,5.43,234.6,38.5
KARNATAKA,Mysuru,Mandya,MANDYA,MADDUR,2024-25,278,218,78.42,21.58,92.09,28019.0,11217.0,593.0,18.92,52.95,64.42,100.0,100.0,88.53,99.08,95.87,6.42,98.62,68.81,86.7,95.41,7.58,1.4,3.89,0.99,4.42,3.96,212.79,51.5
KARNATAKA,Mysuru,Mandya,MANDYA,MALAVALLY,2024-25,286,235,82.17,17.83,89.51,21090.0,12006.0,597.0,20.11,49.58,59.46,97.87,100.0,48.09,96.6,9.36,10.21,96.17,84.68,88.94,95.74,7.17,1.36,3.02,0.76,3.7,4.72,229.71,51.1
KARNATAKA,Mysuru,Mandya,MANDYA,MANDYA NORTH,2024-25,175,167,95.43,4.57,100.0,9238.0,7121.0,422.0,16.87,61.14,59.0,100.0,100.0,88.02,97.6,71.26,5.39,99.4,89.22,91.62,97.01,7.32,1.47,3.38,1.05,1.31,3.16,233.57,42.6
KARNATAKA,Mysuru,Mandya,MANDYA,MANDYA SOUTH,2024-25,186,125,67.2,32.8,56.45,30362.0,8823.0,395.0,22.34,70.63,49.62,100.0,99.2,64.8,96.8,75.2,16.8,100.0,92.8,81.6,84.0,8.13,1.7,4.96,1.18,4.48,1.3,230.63,70.6
KARNATAKA,Mysuru,Mandya,MANDYA,NAGAMANGALA,2024-25,277,253,91.34,8.66,87.36,16087.0,8337.0,570.0,14.63,49.3,62.11,99.6,100.0,69.96,95.65,28.06,5.53,99.21,90.12,94.47,94.47,3.64,1.55,2.36,0.87,8.91,7.13,235.18,33.0
KARNATAKA,Mysuru,Mandya,MANDYA,PANDAVAPURA,2024-25,193,167,86.53,13.47,91.71,17541.0,9203.0,517.0,17.8,50.87,64.02,99.4,100.0,73.65,99.4,60.48,9.58,100.0,94.61,95.21,92.81,8.75,1.75,3.04,0.54,8.56,6.91,233.78,55.1
KARNATAKA,Mysuru,Mandya,MANDYA,SRIRANGA PATNA,2024-25,181,133,73.48,26.52,86.19,19437.0,6382.0,425.0,15.02,65.88,52.94,99.25,100.0,73.68,100.0,23.31,7.52,93.98,95.49,87.22,91.73,7.09,1.83,3.54,1.18,5.19,5.26,239.41,48.0
KARNATAKA,Mysuru,Mysuru,MYSURU,H.D.KOTE,2024-25,350,324,92.57,7.43,90.57,26539.0,19274.0,1119.0,17.22,52.73,67.65,100.0,100.0,99.07,98.46,100.0,9.88,100.0,97.53,100.0,95.99,4.42,1.63,3.14,1.25,7.41,6.35,234.55,59.5
KARNATAKA,Mysuru,Mysuru,MYSURU,HUNSUR,2024-25,351,300,85.47,14.53,88.32,35776.0,17801.0,1015.0,17.54,52.71,61.38,100.0,100.0,90.67,94.67,100.0,11.33,99.0,99.0,98.67,92.33,4.11,1.57,2.99,3.65,11.96,8.32,232.89,59.3
KARNATAKA,Mysuru,Mysuru,MYSURU,K.R.NAGARA,2024-25,279,241,86.38,13.62,88.89,21204.0,12092.0,761.0,15.89,41.13,51.64,99.17,100.0,94.19,98.76,100.0,6.22,98.34,99.17,99.59,92.53,6.03,1.52,3.13,1.0,10.03,7.68,237.74,50.2
KARNATAKA,Mysuru,Mysuru,MYSURU,MYSORE NORTH,2024-25,252,114,45.24,53.97,0.0,72685.0,17234.0,646.0,26.68,78.33,58.82,100.0,100.0,79.82,100.0,85.96,25.44,85.96,96.49,98.25,56.14,22.43,3.04,6.88,2.53,7.25,6.08,234.26,151.2
KARNATAKA,Mysuru,Mysuru,MYSURU,MYSORE RURAL,2024-25,372,232,62.37,37.63,99.73,76123.0,19440.0,1009.0,19.27,70.17,58.77,100.0,100.0,84.05,97.41,82.76,21.12,96.98,99.57,98.71,93.1,5.75,1.94,4.04,1.55,9.59,7.35,235.24,83.8
KARNATAKA,Mysuru,Mysuru,MYSURU,MYSORE SOUTH,2024-25,146,62,42.47,57.53,0.0,45027.0,6816.0,281.0,24.26,77.58,66.55,100.0,100.0,95.16,100.0,91.94,56.45,87.1,100.0,100.0,87.1,37.7,2.73,6.45,2.1,8.31,7.0,226.0,109.9
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,2024-25,321,277,86.29,13.71,88.79,42475.0,24823.0,1234.0,20.12,58.83,66.61,100.0,100.0,93.14,97.47,99.64,18.41,94.58,96.03,95.67,92.06,5.24,1.93,4.0,2.49,11.48,5.66,236.42,89.6
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,2024-25,314,280,89.17,10.83,94.27,24781.0,13977.0,744.0,18.79,44.22,63.84,100.0,100.0,96.43,97.5,93.57,10.0,96.07,99.29,97.5,91.43,5.13,1.36,2.94,2.19,11.94,8.26,235.76,49.9
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,2024-25,276,235,85.14,14.86,85.14,28257.0,14775.0,817.0,18.08,56.67,60.47,100.0,100.0,89.36,98.72,48.94,8.09,94.47,97.45,97.87,92.77,4.42,1.37,3.3,0.76,10.17,7.86,231.98,62.9
KARNATAKA,Kalaburagi,Raichur,RAICHUR,DEVADURGA,2024-25,398,333,83.67,16.33,85.68,52341.0,43099.0,1164.0,37.03,45.88,80.58,93.09,94.59,34.53,83.48,13.51,6.91,68.77,84.38,64.86,93.69,14.06,1.54,3.54,0.77,6.55,3.05,226.81,129.4
