Year,GP_ID,canonical_district,block_id,cluster_id,District,Block,Cluster,GP,block_name,block_district,cluster_name,gp_name
2023-24,2397,Ramanagara,B0157,C1673,ramanagara,magadi,urdu,hanchikuppe,magadi,Ramanagara,urdu,hanchikuppe
2023-24,3178,Yadgir,B0141,C0120,yadagiri,yadgir,badiyal,kadechur,yadgir,Yadgir,badiyal,kadechur
2023-24,1564,Mysuru,B0164,C1933,mysuru,periya patna,chapparada halli,chikka nerale,periya patna,Mysuru,chapparada halli,chikka nerale
2023-24,1242,Mysuru,B0164,C2141,mysuru,periya patna,hitnehebbagilu,bettadathunga,periya patna,Mysuru,hitnehebbagilu,bettadathunga
2023-24,1122,Vijayanagara,B0051,C0913,vijayanagar,hadagali,kathe bennur,beerabbi,hadagali,Vijayanagara,kathe bennur,beerabbi
2023-24,3160,Vijayanagara,B0052,C0552,vijayanagar,hagaribommanahalli,h.b. halli,kadalabalu,hagaribommanahalli,Vijayanagara,h.b. halli,kadalabalu
2023-24,3160,Vijayanagara,B0052,C1140,vijayanagar,hagaribommanahalli,marabbihal,kadalabalu,hagaribommanahalli,Vijayanagara,marabbihal,kadalabalu
2023-24,5755,Vijayanagara,B0055,C0086,vijayanagar,harapanahalli,arasikere,thouduru,harapanahalli,Vijayanagara,arasikere,thouduru
2023-24,5849,Vijayanagara,B0055,C0307,vijayanagar,harapanahalli,chatnihalli,uchchangidurga,harapanahalli,Vijayanagara,chatnihalli,uchchangidurga
2023-24,5019,Vijayanagara,B0055,C1629,vijayanagar,harapanahalli,uchchangidurga,punabhaghatta,harapanahalli,Vijayanagara,uchchangidurga,punabhaghatta
2023-24,4954,Vijayanagara,B0065,C2715,vijayanagar,hosapete,urdu hosapete,papinayakanahalli,hosapete,Vijayanagara,urdu hosapete,papinayakanahalli
2023-24,5880,Vijayanagara,B0084,C1662,vijayanagar,kudligi,urdu kudligi,ujjini,kudligi,Vijayanagara,urdu kudligi,ujjini
2024-25,5776,Bagalkote,B0009,C1660,bagalkot,bagalkot,urdu east,timmapur,bagalkot,Bagalkote,urdu east,timmapur
2024-25,2276,Vijayapura,B0016,C2182,vijayapura,basavan bagewadi,huvina hipparagi,h. hipparagi,basavan bagewadi,Vijayapura,huvina hipparagi,h. hipparagi
2024-25,1362,Vijayapura,B0016,C2514,vijayapura,basavan bagewadi,nidagundi urdu,biraladinni,basavan bagewadi,Vijayapura,nidagundi urdu,biraladinni
2024-25,799,Vijayapura,B0070,C2925,vijayapura,indi,satalagoan urdu,arjunagi b.k,indi,Vijayapura,satalagoan urdu,arjunagi b.k
2024-25,3029,Vijayapura,B0125,C2812,vijayapura,sindagi,devar hipparagi i urdu,jalwad,sindagi,Vijayapura,devar hipparagi i urdu,jalwad
2024-25,2007,Vijayapura,B0125,C2895,vijayapura,sindagi,moratagi urdu,dasamantpur (b),sindagi,Vijayapura,moratagi urdu,dasamantpur (b)
2024-25,995,Kalaburagi,B0001,C0100,kalaburgi,afzalpur,atnoor,baluragi,afzalpur,Kalaburagi,atnoor,baluragi
2024-25,1822,Kalaburagi,B0002,C1780,kalaburgi,aland,aland south urdu,dhangapur,aland,Kalaburagi,aland south urdu,dhangapur
2024-25,6084,Kalaburagi,B0002,C1780,kalaburgi,aland,aland south urdu,yalsangi,aland,Kalaburagi,aland south urdu,yalsangi
2024-25,1631,Kalaburagi,B0033,C1954,kalaburgi,chincholi,chincholi urdu,chimmaidalai,chincholi,Kalaburagi,chincholi urdu,chimmaidalai
2024-25,1542,Kalaburagi,B0033,C1539,kalaburgi,chincholi,sulepeth urdu,chengata,chincholi,Kalaburagi,sulepeth urdu,chengata
2024-25,1262,Kalaburagi,B0036,C2803,kalaburgi,chittapur,chittapur urdu,bhagodi,chittapur,Kalaburagi,chittapur urdu,bhagodi
2024-25,1642,Kalaburagi,B0036,C0631,kalaburgi,chittapur,hebbal,chincholli (h),chittapur,Kalaburagi,hebbal,chincholli (h)
2024-25,3784,Kalaburagi,B0036,C0993,kalaburgi,chittapur,korwar,korwar,chittapur,Kalaburagi,korwar,korwar
2024-25,5792,Kalaburagi,B0036,C1705,kalaburgi,chittapur,wadi urdu,tonasanhalli (s),chittapur,Kalaburagi,wadi urdu,tonasanhalli (s)
2024-25,1996,Kalaburagi,B0049,C0461,kalaburgi,gulbarga south,faratabad urdu,firozabad,gulbarga south,Kalaburagi,faratabad urdu,firozabad
2024-25,2745,Kalaburagi,B0049,C0461,kalaburgi,gulbarga south,faratabad urdu,honna kiranagi,gulbarga south,Kalaburagi,faratabad urdu,honna kiranagi
2024-25,4505,Kalaburagi,B0119,C1210,kalaburgi,sedam,mudhol urdu,mudhol,sedam,Kalaburagi,mudhol urdu,mudhol
2024-25,3306,Bidar,B0007,C0103,bidar,aurad,aurad urdu,kamalnagar,aurad,Bidar,aurad urdu,kamalnagar
2024-25,1186,Bidar,B0007,C1209,bidar,aurad,mudhol (b),belkuni(ch),aurad,Bidar,mudhol (b),belkuni(ch)
2024-25,1841,Bidar,B0007,C1453,bidar,aurad,santhpur,dhupathmahagaon,aurad,Bidar,santhpur,dhupathmahagaon
2024-25,3085,Bidar,B0007,C1703,bidar,aurad,wadgaon,jojana,aurad,Bidar,wadgaon,jojana
2024-25,2971,Bidar,B0015,C0173,bidar,basavakalyan,basavaklyan urdu rural,islamapur,basavakalyan,Bidar,basavaklyan urdu rural,islamapur
2024-25,5440,Bidar,B0020,C0306,bidar,bidar,chatnalli,sirsi (a),bidar,Bidar,chatnalli,sirsi (a)
2024-25,1629,Bidar,B0020,C0346,bidar,bidar,chimkod,chimkod,bidar,Bidar,chimkod,chimkod
2024-25,3329,Bidar,B0020,C0871,bidar,bidar,kamthana,kamthana,bidar,Bidar,kamthana,kamthana
2024-25,5442,Bidar,B0068,C2836,bidar,humnabad,hallikhed (b) (urdu),sitalgera,humnabad,Bidar,hallikhed (b) (urdu),sitalgera
2024-25,1502,Bidar,B0068,C1132,bidar,humnabad,mannaekheli (urdu),changlera,humnabad,Bidar,mannaekheli (urdu),changlera
2024-25,6165,Raichur,B0039,C0094,raichur,devadurga,arkera,malladevaragudda,devadurga,Raichur,arkera,malladevaragudda
2024-25,213009382,Raichur,B0039,C0476,raichur,devadurga,galag,hosur sidddapur,devadurga,Raichur,galag,hosur sidddapur
2024-25,3410,Raichur,B0096,C0857,raichur,manvi,kallur,kapagal,manvi,Raichur,kallur,kapagal
2024-25,3120,Raichur,B0096,C1513,raichur,manvi,sirwar east,k.gudadinni,manvi,Raichur,sirwar east,k.gudadinni
2024-25,6168,Raichur,B0096,C1677,raichur,manvi,utaknoor,malladagudda,manvi,Raichur,utaknoor,malladagudda
2024-25,1214,Koppal,B0088,C1663,koppal,kustagi,urdu kustagi,benakanal,kustagi,Koppal,urdu kustagi,benakanal
2024-25,1470,Koppal,B0088,C1663,koppal,kustagi,urdu kustagi,chalgera,kustagi,Koppal,urdu kustagi,chalgera
2024-25,2611,Koppal,B0088,C1663,koppal,kustagi,urdu kustagi,hiramanapura,kustagi,Koppal,urdu kustagi,hiramanapura
2024-25,1324,Gadag,B0102,C0667,gadag,mundaragi,hirewaddtti,bidnal,mundaragi,Gadag,hirewaddtti,bidnal
2024-25,5061,Gadag,B0115,C1667,gadag,ron,urdu ron,rajur,ron,Gadag,urdu ron,rajur
2024-25,6122,Gadag,B0115,C1667,gadag,ron,urdu ron,yavagal,ron,Gadag,urdu ron,yavagal
2024-25,6211,Gadag,B0122,C0825,gadag,shirhatti,kadakol,majjooru,shirhatti,Gadag,kadakol,majjooru
2024-25,5909,Haveri,B0053,C2770,haveri,hanagal,akkialur urdu,uppanasi,hanagal,Haveri,akkialur urdu,uppanasi
2024-25,934,Haveri,B0053,C2840,haveri,hanagal,hangal urdu,baichavalli,hanagal,Haveri,hangal urdu,baichavalli
2024-25,3942,Haveri,B0149,C2843,haveri,haveri,haveri urdu,kurubgonda,haveri,Haveri,haveri urdu,kurubgonda
2024-25,2896,Haveri,B0118,C2179,haveri,savanur,huralikoppa,hurulikoppi,savanur,Haveri,huralikoppa,hurulikoppi
2024-25,4956,Ballari,B0012,C1655,ballari,ballari east,urdu ballari east,paramadevanahalli,ballari east,Ballari,urdu ballari east,paramadevanahalli
2024-25,1384,Ballari,B0117,C0509,ballari,sandur,gollalingammanahalli,bommagatta,sandur,Ballari,gollalingammanahalli,bommagatta
2024-25,5695,Ballari,B0117,C1669,ballari,sandur,urdu sandur,tharanagara,sandur,Ballari,urdu sandur,tharanagara
2024-25,6119,Ballari,B0117,C1669,ballari,sandur,urdu sandur,yashwanthnagara,sandur,Ballari,urdu sandur,yashwanthnagara
2024-25,877,Ballari,B0128,C1670,ballari,siruguppa,urdu siruguppa,b.m.suguru,siruguppa,Ballari,urdu siruguppa,b.m.suguru
2024-25,2632,Chitradurga,B0035,C1674,chitradurga,chitradurga,urdu-1,hireguntanuru,chitradurga,Chitradurga,urdu-1,hireguntanuru
2024-25,1569,Chitradurga,B0035,C1675,chitradurga,chitradurga,urdu-2,chikkabennuru,chitradurga,Chitradurga,urdu-2,chikkabennuru
2024-25,5483,Chitradurga,B0059,C1183,chitradurga,hiriyur,metikurke,sooragondanahalli,hiriyur,Chitradurga,metikurke,sooragondanahalli
2024-25,1580,Chitradurga,B0060,C0678,chitradurga,holalkere,holalkere urdu,chikkajajuru,holalkere,Chitradurga,holalkere urdu,chikkajajuru
2024-25,3133,Chitradurga,B0063,C1421,chitradurga,hosadurga,s.neralakere,kabbala,hosadurga,Chitradurga,s.neralakere,kabbala
2024-25,6665,Chitradurga,B0097,C1902,chitradurga,molakalmur,block urdu,rampura,molakalmur,Chitradurga,block urdu,rampura
2024-25,5687,Chitradurga,B0097,C1902,chitradurga,molakalmur,block urdu,thammenahalli,molakalmur,Chitradurga,block urdu,thammenahalli
2024-25,2815,Davanagere,B0038,C2731,davanagere,davanagere(s),urdu-dvg(s),huchhavvanahalli,davanagere(s),Davanagere,urdu-dvg(s),huchhavvanahalli
2024-25,5739,Davanagere,B0038,C2731,davanagere,davanagere(s),urdu-dvg(s),tholahunse,davanagere(s),Davanagere,urdu-dvg(s),tholahunse
2024-25,2046,Davanagere,B0062,C2945,davanagere,honnali,urdu honnali-1,ganganakote,honnali,Davanagere,urdu honnali-1,ganganakote
2024-25,2437,Davanagere,B0062,C2945,davanagere,honnali,urdu honnali-1,hanumasagara,honnali,Davanagere,urdu honnali-1,hanumasagara
2024-25,2283,Davanagere,B0071,C2733,davanagere,jagalur,urdu-jagalur,haalekal,jagalur,Davanagere,urdu-jagalur,haalekal
2024-25,5268,Chikkamagaluru,B0147,C2367,chikkamagaluru,chikmagalur,machagondanahalli,sattihalli,chikmagalur,Chikkamagaluru,machagondanahalli,sattihalli
2024-25,2073,Chikkamagaluru,B0152,C2719,chikkamagaluru,kadur,urdu kadur,garje,kadur,Chikkamagaluru,urdu kadur,garje
2024-25,5635,Chikkamagaluru,B0152,C2719,chikkamagaluru,kadur,urdu kadur,tangali,kadur,Chikkamagaluru,urdu kadur,tangali
2024-25,1863,Tumakuru,B0031,C0169,tumakuru,chiknayakanhalli,baraknaalu,dodda bidare,chiknayakanhalli,Tumakuru,baraknaalu,dodda bidare
2024-25,3367,Tumakuru,B0031,C2795,tumakuru,chiknayakanhalli,c n halli (urdu),kandhikere,chiknayakanhalli,Tumakuru,c n halli (urdu),kandhikere
2024-25,3769,Tumakuru,B0031,C2168,tumakuru,chiknayakanhalli,huliyaaru (urdu),koragere,chiknayakanhalli,Tumakuru,huliyaaru (urdu),koragere
2024-25,2919,Tumakuru,B0046,C2794,tumakuru,gubbi,c kunnala,idagooru,gubbi,Tumakuru,c kunnala,idagooru
2024-25,4984,Tumakuru,B0046,C2794,tumakuru,gubbi,c kunnala,peddanahalli,gubbi,Tumakuru,c kunnala,peddanahalli
2024-25,6073,Tumakuru,B0087,C0185,tumakuru,kunigal,begur,yaleyur,kunigal,Tumakuru,begur,yaleyur
2024-25,923,Tumakuru,B0087,C1593,tumakuru,kunigal,tharedakuppe,bagenahalli,kunigal,Tumakuru,tharedakuppe,bagenahalli
2024-25,2205,Tumakuru,B0135,C0280,tumakuru,tiptur,byranayakanahalli,gudigondanahalli,tiptur,Tumakuru,byranayakanahalli,gudigondanahalli
2024-25,2540,Tumakuru,B0136,C0805,tumakuru,tumkur,k palasandra,hebburu,tumkur,Tumakuru,k palasandra,hebburu
2024-25,6391,Tumakuru,B0136,C2879,tumakuru,tumkur,kyathsandra (urdu),hirehalli,tumkur,Tumakuru,kyathsandra (urdu),hirehalli
2024-25,787,Tumakuru,B0136,C1242,tumakuru,tumkur,mydala,aregujjanahalli,tumkur,Tumakuru,mydala,aregujjanahalli
2024-25,5490,Tumakuru,B0137,C1627,tumakuru,turuvekere,turuvekere patna (urdu),soravanahalli,turuvekere,Tumakuru,turuvekere patna (urdu),soravanahalli
2024-25,5754,Kolar,B0151,C2828,kolar,k g f,gullahalli,thotli,k g f,Kolar,gullahalli,thotli
2024-25,4319,Kolar,B0079,C1800,kolar,kolar,annihalli (manighatta),marjenahalli,kolar,Kolar,annihalli (manighatta),marjenahalli
2024-25,752,Kolar,B0079,C1969,kolar,kolar,darga (urdu-2),arabikothanur,kolar,Kolar,darga (urdu-2),arabikothanur
2024-25,2757,Kolar,B0079,C1969,kolar,kolar,darga (urdu-2),honnenahalli,kolar,Kolar,darga (urdu-2),honnenahalli
2024-25,1511,Kolar,B0079,C0799,kolar,kolar,joohalli (urdu-1),channasandra,kolar,Kolar,joohalli (urdu-1),channasandra
2024-25,5541,Kolar,B0079,C0799,kolar,kolar,joohalli (urdu-1),sulur,kolar,Kolar,joohalli (urdu-1),sulur
2024-25,4319,Kolar,B0079,C2918,kolar,kolar,rahamath nagara (urdu-3),marjenahalli,kolar,Kolar,rahamath nagara (urdu-3),marjenahalli
2024-25,5752,Kolar,B0094,C2885,kolar,malur,malur (urdu-1),thornahalli,malur,Kolar,malur (urdu-1),thornahalli
2024-25,2234,Kolar,B0100,C2527,kolar,mulbagal,padmaghatta (urdu-2),gummakal,mulbagal,Kolar,padmaghatta (urdu-2),gummakal
2024-25,3415,Kolar,B0100,C2527,kolar,mulbagal,padmaghatta (urdu-2),kappalamadagu,mulbagal,Kolar,padmaghatta (urdu-2),kappalamadagu
2024-25,5730,Bengaluru Rural,B0042,C0302,bengaluru rural,doddaballapura,channaveeranahalli,thippuru,doddaballapura,Bengaluru Rural,channaveeranahalli,thippuru
2024-25,6685,Bengaluru Rural,B0042,C0591,bengaluru rural,doddaballapura,hanabe,kesturu,doddaballapura,Bengaluru Rural,hanabe,kesturu
2024-25,3722,Bengaluru Rural,B0042,C0639,bengaluru rural,doddaballapura,heggadihalli,konaghatta,doddaballapura,Bengaluru Rural,heggadihalli,konaghatta
2024-25,3349,Bengaluru Rural,B0042,C1087,bengaluru rural,doddaballapura,madhure kodihalli,kanasawadi,doddaballapura,Bengaluru Rural,madhure kodihalli,kanasawadi
2024-25,6519,Bengaluru Rural,B0042,C1623,bengaluru rural,doddaballapura,tubugere,hadonahalli,doddaballapura,Bengaluru Rural,tubugere,hadonahalli
2024-25,4704,Bengaluru Rural,B0064,C1301,bengaluru rural,hosakote,nelavagilu,nandagudi,hosakote,Bengaluru Rural,nelavagilu,nandagudi
2024-25,1683,Mandya,B0155,C1054,mandya,krishnaraja pet,lakshmipura,chowdena hally,krishnaraja pet,Mandya,lakshmipura,chowdena hally
2024-25,5679,Mandya,B0093,C1102,mandya,malavally,malavally,thalagavadi,malavally,Mandya,malavally,thalagavadi
2024-25,1357,Mandya,B0103,C0705,mandya,nagamangala,hosakki palya,bindiganavile,nagamangala,Mandya,hosakki palya,bindiganavile
2024-25,213009376,Hassan,B0004,C1758,hassan,arakalagudu,abm halli,heggadihally,arakalagudu,Hassan,abm halli,heggadihally
2024-25,6613,Hassan,B0004,C0093,hassan,arakalagudu,ark urdhu,lakkur,arakalagudu,Hassan,ark urdhu,lakkur
2024-25,1910,Hassan,B0004,C2167,hassan,arakalagudu,hulikal,doddamagge,arakalagudu,Hassan,hulikal,doddamagge
2024-25,1578,Hassan,B0004,C0977,hassan,arakalagudu,konanur,chikkahalli,arakalagudu,Hassan,konanur,chikkahalli
2024-25,1886,Hassan,B0004,C0977,hassan,arakalagudu,konanur,doddabemmathi,arakalagudu,Hassan,konanur,doddabemmathi
2024-25,6343,Hassan,B0005,C0080,hassan,arasikere,arakere,bandur,arasikere,Hassan,arakere,bandur
2024-25,2563,Hassan,B0005,C2313,hassan,arasikere,kondenalu,heggatta,arasikere,Hassan,kondenalu,heggatta
2024-25,1011,Hassan,B0005,C1648,hassan,arasikere,urdhu gramanthara,nagaon (a),arasikere,Hassan,urdhu gramanthara,nagaon (a)
2024-25,2913,Hassan,B0018,C1788,hassan,belur,andale,ibbeedu,belur,Hassan,andale,ibbeedu
2024-25,3661,Hassan,B0018,C2026,hassan,belur,gangur,kodihally,belur,Hassan,gangur,kodihally
2024-25,5277,Hassan,B0018,C2070,hassan,belur,hagare,savasihally,belur,Hassan,hagare,savasihally
2024-25,1562,Hassan,B0018,C2855,hassan,belur,iravally,chikka medur,belur,Hassan,iravally,chikka medur
2024-25,3955,Hassan,B0018,C0817,hassan,belur,kachihally,kushavara,belur,Hassan,kachihally,kushavara
2024-25,2423,Hassan,B0018,C2265,hassan,belur,karagada,hanike,belur,Hassan,karagada,hanike
2024-25,1336,Hassan,B0018,C1587,hassan,belur,thagare,bikkodu,belur,Hassan,thagare,bikkodu
2024-25,1050,Hassan,B0018,C1647,hassan,belur,urdhu belur,bantena hally,belur,Hassan,urdhu belur,bantena hally
2024-25,1520,Hassan,B0018,C1647,hassan,belur,urdhu belur,chatachattihally,belur,Hassan,urdhu belur,chatachattihally
2024-25,1562,Hassan,B0018,C1647,hassan,belur,urdhu belur,chikka medur,belur,Hassan,urdhu belur,chikka medur
2024-25,3895,Hassan,B0029,C0168,hassan,channarayapatna,baraguru,kundur mata,channarayapatna,Hassan,baraguru,kundur mata
2024-25,1138,Hassan,B0029,C0521,hassan,channarayapatna,gowdagere,bekka,channarayapatna,Hassan,gowdagere,bekka
2024-25,3096,Hassan,B0029,C1163,hassan,channarayapatna,mathighatta,juttanahally,channarayapatna,Hassan,mathighatta,juttanahally
2024-25,1151,Hassan,B0029,C2417,hassan,channarayapatna,mattanavile,belagihally,channarayapatna,Hassan,mattanavile,belagihally
2024-25,949,Hassan,B0029,C2443,hassan,channarayapatna,mudanahally,baladare,channarayapatna,Hassan,mudanahally,baladare
2024-25,3138,Hassan,B0057,C2101,hassan,hassan,haralahally,kabli,hassan,Hassan,haralahally,kabli
2024-25,6467,Hassan,B0057,C2330,hassan,hassan,kudargundi,honnavara,hassan,Hassan,kudargundi,honnavara
2024-25,658,Hassan,B0057,C1151,hassan,hassan,markuli,ambuga,hassan,Hassan,markuli,ambuga
2024-25,3515,Hassan,B0057,C1151,hassan,hassan,markuli,kawshika,hassan,Hassan,markuli,kawshika
2024-25,1894,Hassan,B0057,C1478,hassan,hassan,shanthigrama,doddagenigere,hassan,Hassan,shanthigrama,doddagenigere
2024-25,711,Hassan,B0061,C1673,hassan,holenarasipura,urdu,anekannambadi,holenarasipura,Hassan,urdu,anekannambadi
2024-25,1353,Chikkaballapura,B0010,C1673,chikkaballapura,bagepally,urdu,billur,bagepally,Chikkaballapura,urdu,billur
2024-25,1623,Chikkaballapura,B0034,C0275,chikkaballapura,chintamani,buradagunte,chilakalanerpu,chintamani,Chikkaballapura,buradagunte,chilakalanerpu
2024-25,6420,Chikkaballapura,B0167,C2835,chikkaballapura,gowribidanur,hale halli,gowdagere,gowribidanur,Chikkaballapura,hale halli,gowdagere
2024-25,596,Chikkaballapura,B0167,C2950,chikkaballapura,gowribidanur,urdu-1(south),alakapura,gowribidanur,Chikkaballapura,urdu-1(south),alakapura
2024-25,5743,Chikkaballapura,B0167,C2950,chikkaballapura,gowribidanur,urdu-1(south),thondebavi,gowribidanur,Chikkaballapura,urdu-1(south),thondebavi
2024-25,5722,Chikkaballapura,B0124,C0412,chikkaballapura,sidlaghatta,dibburahalli,thimmanayakanahalli,sidlaghatta,Chikkaballapura,dibburahalli,thimmanayakanahalli
2024-25,4981,Belagavi,B0032,C2801,belagavi chikkodi,chikodi,chikkodi urdu,pattankodi,chikodi,Belagavi,chikkodi urdu,pattankodi
2024-25,213009652,Belagavi,B0098,C2481,belagavi chikkodi,mudalgi,nallanatti,lolasur,mudalgi,Belagavi,nallanatti,lolasur
2024-25,3673,Belagavi,B0108,C2304,belagavi chikkodi,nippani,kognoli,koganoli,nippani,Belagavi,kognoli,koganoli
2024-25,5756,Tumakuru,B0082,C1904,tumakuru madhugiri,koratagere,boodagavi,thovinakere,koratagere,Tumakuru,boodagavi,thovinakere
2024-25,5760,Tumakuru,B0082,C1683,tumakuru madhugiri,koratagere,vaddagere,thumbadi,koratagere,Tumakuru,vaddagere,thumbadi
2024-25,6655,Tumakuru,B0127,C1668,tumakuru madhugiri,sira,urdu rural,lakshmisagara,sira,Tumakuru,urdu rural,lakshmisagara
2024-25,6426,Ramanagara,B0157,C1911,ramanagara,magadi,byalakere,belagumba,magadi,Ramanagara,byalakere,belagumba
2024-25,4174,Yadgir,B0123,C0399,yadagiri,shorapur,devargonal,malgatti,shorapur,Yadgir,devargonal,malgatti
2024-25,938,Yadgir,B0123,C0495,yadagiri,shorapur,geddalmari,bailakunti,shorapur,Yadgir,geddalmari,bailakunti
2024-25,802,Yadgir,B0141,C1751,yadagiri,yadgir,yergole,arkera (b),yadgir,Yadgir,yergole,arkera (b)
2024-25,1118,Mysuru,B0150,C2800,mysuru,hunsur,chikkahunsur,beejaganahalli,hunsur,Mysuru,chikkahunsur,beejaganahalli
2024-25,2375,Mysuru,B0156,C2837,mysuru,krishnarajanagara,hampapura-hdk,hampapura,krishnarajanagara,Mysuru,hampapura-hdk,hampapura
2024-25,6471,Mysuru,B0156,C2099,mysuru,krishnarajanagara,haradanahalli,honnenahalli,krishnarajanagara,Mysuru,haradanahalli,honnenahalli
2024-25,4008,Mysuru,B0156,C2863,mysuru,krishnarajanagara,kaggere,lalandevanahalli,krishnarajanagara,Mysuru,kaggere,lalandevanahalli
2024-25,1481,Mysuru,B0162,C1779,mysuru,mysore rural,alanahalli,chamundi betta,mysore rural,Mysuru,alanahalli,chamundi betta
2024-25,6130,Mysuru,B0162,C2847,mysuru,mysore rural,hinkal hundi,yelavala,mysore rural,Mysuru,hinkal hundi,yelavala
2024-25,2445,Mysuru,B0164,C1816,mysuru,periya patna,attigodu,haraduru,periya patna,Mysuru,attigodu,haraduru
2024-25,1564,Mysuru,B0164,C1933,mysuru,periya patna,chapparada halli,chikka nerale,periya patna,Mysuru,chapparada halli,chikka nerale
2024-25,1304,Mysuru,B0164,C2141,mysuru,periya patna,hitnehebbagilu,bhuvana halli,periya patna,Mysuru,hitnehebbagilu,bhuvana halli
2024-25,5574,Mysuru,B0133,C1200,mysuru,t.n.pura,mseehalli,t doddapura,t.n.pura,Mysuru,mseehalli,t doddapura
2024-25,683,Vijayanagara,B0055,C0869,vijayanagar,harapanahalli,kammathahalli,anajigere,harapanahalli,Vijayanagara,kammathahalli,anajigere
2024-25,780,Vijayanagara,B0055,C2732,vijayanagar,harapanahalli,urdu-harapanahalli,arasikere,harapanahalli,Vijayanagara,urdu-harapanahalli,arasikere
2024-25,1808,Vijayanagara,B0065,C1582,vijayanagar,hosapete,telugu hosapete,devasamudhra,hosapete,Vijayanagara,telugu hosapete,devasamudhra
2024-25,1417,Vijayanagara,B0065,C2946,vijayanagar,hosapete,urdu hosapete,bukkasagara,hosapete,Vijayanagara,urdu hosapete,bukkasagara
2024-25,2589,Vijayanagara,B0084,C0041,vijayanagar,kudligi,alur,herekumbalakunte,kudligi,Vijayanagara,alur,herekumbalakunte
2024-25,5088,Vijayanagara,B0084,C1002,vijayanagar,kudligi,"kottur, lbs badavane",rampura,kudligi,Vijayanagara,"kottur, lbs badavane",rampura
2024-25,5880,Vijayanagara,B0084,C1662,vijayanagar,kudligi,urdu kudligi,ujjini,kudligi,Vijayanagara,urdu kudligi,ujjini
2022-23,6341,Kalaburagi,B0036,C1705,kalaburgi,chittapur,wadi urdu,ingalagi,chittapur,Kalaburagi,wadi urdu,ingalagi
2022-23,4107,Kalaburagi,B0119,C1210,kalaburgi,sedam,mudhol urdu,madkal,sedam,Kalaburagi,mudhol urdu,madkal
2022-23,1825,Bidar,B0015,C0203,bidar,basavakalyan,belura,dhanura k,basavakalyan,Bidar,belura,dhanura k
2022-23,6032,Bidar,B0019,C0222,bidar,bhalki,bhalki (urdu),warwatti (b),bhalki,Bidar,bhalki (urdu),warwatti (b)
2022-23,4574,Bidar,B0007,C0103,bidar,aurad,aurad urdu,murki,aurad,Bidar,aurad urdu,murki
